timestamp,task_id,num_vms,cpu_req,mem_req,chosen_hw_type,accepted,energy_cost
305,5186,6,14,7.1324,2,1,0.000821693
305,5183,4,12,5.90959,2,1,0.000821821
305,5243,4,8,7.64659,4,1,0.000492417
305,5188,2,5,5.1111,4,1,0.000492419
305,5185,4,11,5.45914,2,1,0.000821821
305,5245,6,5,5.34089,2,1,0.000819523
305,5190,8,16,7.80892,2,1,0.000821693
305,5187,3,7,6.54285,4,1,0.000492427
305,5247,1,5,4.62672,4,1,0.000492417
305,5192,1,5,4.56641,4,1,0.000492419
305,5189,1,8,4.0652,2,1,0.000821821
305,5249,9,6,6.05173,2,1,0.000819523
305,5194,2,9,4.51916,2,1,0.000821693
305,5191,3,5,4.54893,2,1,0.000821821
305,5196,16,8,7.9957,2,1,0.000821693
305,5193,11,7,6.55021,2,1,0.000821821
305,5198,3,6,6.45056,4,1,0.000492419
306,5207,6,5,5.34089,2,1,0.000825063
306,5201,4,8,7.64659,4,1,0.000494034
306,5255,6,14,7.1324,2,1,0.000822843
306,5209,3,7,6.54285,4,1,0.000494026
306,5257,2,5,5.1111,4,1,0.000494024
306,5203,4,12,5.90959,2,1,0.000825168
306,5259,8,16,7.80892,2,1,0.000822843
306,5211,1,8,4.0652,2,1,0.000825063
306,5205,4,11,5.45914,2,1,0.000825168
306,5261,1,5,4.56641,4,1,0.000494024
306,5213,9,6,6.05173,2,1,0.000825063
306,5207,3,5,4.54893,2,1,0.000825168
306,5263,2,9,4.51916,2,1,0.000822843
306,5209,1,5,4.62672,4,1,0.000494034
306,5265,16,8,7.9957,2,1,0.000822843
306,5211,11,7,6.55021,2,1,0.000825168
306,5267,3,6,6.45056,4,1,0.000494024
307,5219,2,5,5.1111,4,1,0.000495642
307,5276,6,5,5.34089,2,1,0.000826169
307,5219,6,14,7.1324,2,1,0.000828436
307,5221,1,5,4.56641,4,1,0.000495642
307,5278,3,7,6.54285,4,1,0.000495632
307,5221,4,8,7.64659,4,1,0.000495634
307,5223,3,5,4.54893,2,1,0.00082852
307,5280,16,8,7.9957,2,1,0.000826169
307,5223,4,12,5.90959,2,1,0.000828436
307,5225,3,6,6.45056,4,1,0.000495642
307,5225,4,11,5.45914,2,1,0.000828436
307,5227,8,16,7.80892,2,1,0.000828436
307,5229,1,8,4.0652,2,1,0.000828436
307,5231,1,5,4.62672,4,1,0.000495634
307,5233,2,9,4.51916,2,1,0.000828436
307,5235,9,6,6.05173,2,1,0.000828436
307,5237,11,7,6.55021,2,1,0.000828436
308,5285,4,8,7.64659,4,1,0.000497239
308,5249,2,5,5.1111,4,1,0.000497241
308,5231,6,14,7.1324,2,1,0.000831872
308,5287,6,5,5.34089,2,1,0.000829499
308,5251,1,5,4.56641,4,1,0.000497241
308,5233,4,12,5.90959,2,1,0.000831872
308,5289,3,5,4.54893,2,1,0.000829499
308,5235,4,11,5.45914,2,1,0.000831872
308,5253,2,9,4.51916,2,1,0.000831818
308,5291,1,5,4.62672,4,1,0.000497239
308,5237,8,16,7.80892,2,1,0.000831872
308,5255,3,6,6.45056,4,1,0.000497241
308,5239,3,7,6.54285,4,1,0.000497249
308,5257,11,7,6.55021,2,1,0.000831818
308,5241,1,8,4.0652,2,1,0.000831872
308,5243,16,8,7.9957,2,1,0.000831872
308,5245,9,6,6.05173,2,1,0.000831872
309,5264,6,5,5.34089,2,1,0.000835202
309,5255,4,8,7.64659,4,1,0.000498856
309,5297,6,14,7.1324,2,1,0.00083283
309,5257,3,5,4.54893,2,1,0.000835233
309,5266,3,7,6.54285,4,1,0.000498848
309,5299,2,5,5.1111,4,1,0.000498846
309,5259,1,5,4.62672,4,1,0.000498856
309,5268,1,8,4.0652,2,1,0.000835202
309,5301,4,12,5.90959,2,1,0.00083283
309,5261,11,7,6.55021,2,1,0.000835233
309,5270,9,6,6.05173,2,1,0.000835202
309,5303,4,11,5.45914,2,1,0.00083283
309,5305,8,16,7.80892,2,1,0.00083283
309,5307,1,5,4.56641,4,1,0.000498846
309,5309,2,9,4.51916,2,1,0.00083283
309,5311,16,8,7.9957,2,1,0.00083283
309,5313,3,6,6.45056,4,1,0.000498846
310,5324,6,5,5.34089,2,1,0.000836169
310,5267,2,5,5.1111,4,1,0.000500463
310,5276,6,14,7.1324,2,1,0.000838589
310,5269,4,12,5.90959,2,1,0.000838597
310,5278,4,8,7.64659,4,1,0.000500455
310,5326,3,7,6.54285,4,1,0.000500453
310,5271,4,11,5.45914,2,1,0.000838597
310,5280,8,16,7.80892,2,1,0.000838589
310,5328,1,8,4.0652,2,1,0.000836169
310,5273,1,5,4.56641,4,1,0.000500463
310,5282,3,5,4.54893,2,1,0.000838589
310,5330,9,6,6.05173,2,1,0.000836169
310,5275,2,9,4.51916,2,1,0.000838597
310,5284,1,5,4.62672,4,1,0.000500455
310,5277,3,6,6.45056,4,1,0.000500463
310,5286,16,8,7.9957,2,1,0.000838589
310,5279,11,7,6.55021,2,1,0.000838597
311,5288,6,5,5.34089,2,1,0.000841964
311,5294,2,5,5.1111,4,1,0.000502062
311,5336,6,14,7.1324,2,1,0.00083951
311,5290,3,7,6.54285,4,1,0.00050207
311,5296,4,12,5.90959,2,1,0.000841982
311,5338,4,8,7.64659,4,1,0.00050206
311,5292,3,5,4.54893,2,1,0.000841964
311,5298,1,5,4.56641,4,1,0.000502062
311,5340,4,11,5.45914,2,1,0.00083951
311,5300,1,8,4.0652,2,1,0.000841982
311,5342,8,16,7.80892,2,1,0.00083951
311,5302,2,9,4.51916,2,1,0.000841982
311,5344,1,5,4.62672,4,1,0.00050206
311,5304,3,6,6.45056,4,1,0.000502062
311,5346,16,8,7.9957,2,1,0.00083951
311,5306,11,7,6.55021,2,1,0.000841982
311,5348,9,6,6.05173,2,1,0.00083951
312,5357,2,5,5.1111,4,1,0.000503667
312,5315,6,5,5.34089,2,1,0.000845379
312,5297,6,14,7.1324,2,1,0.000845333
312,5359,1,5,4.56641,4,1,0.000503667
312,5317,3,7,6.54285,4,1,0.000503669
312,5299,4,8,7.64659,4,1,0.000503677
312,5361,3,5,4.54893,2,1,0.00084286
312,5301,4,12,5.90959,2,1,0.000845333
312,5319,2,9,4.51916,2,1,0.000845379
312,5363,3,6,6.45056,4,1,0.000503667
312,5303,4,11,5.45914,2,1,0.000845333
312,5365,11,7,6.55021,2,1,0.00084286
312,5305,8,16,7.80892,2,1,0.000845333
312,5307,1,8,4.0652,2,1,0.000845333
312,5309,1,5,4.62672,4,1,0.000503677
312,5311,16,8,7.9957,2,1,0.000845333
312,5313,9,6,6.05173,2,1,0.000845333
313,5324,2,5,5.1111,4,1,0.000505284
313,5324,6,14,7.1324,2,1,0.000848777
313,5372,4,12,5.90959,2,1,0.000846212
313,5326,1,5,4.56641,4,1,0.000505284
313,5326,4,8,7.64659,4,1,0.000505276
313,5374,3,7,6.54285,4,1,0.000505275
313,5328,3,5,4.54893,2,1,0.000848712
313,5376,1,8,4.0652,2,1,0.000846212
313,5328,6,5,5.34089,2,1,0.000848777
313,5330,3,6,6.45056,4,1,0.000505284
313,5378,9,6,6.05173,2,1,0.000846212
313,5330,4,11,5.45914,2,1,0.000848777
313,5332,11,7,6.55021,2,1,0.000848712
313,5332,8,16,7.80892,2,1,0.000848777
313,5334,1,5,4.62672,4,1,0.000505276
313,5336,2,9,4.51916,2,1,0.000848777
313,5338,16,8,7.9957,2,1,0.000848777
314,5339,4,12,5.90959,2,1,0.000852092
314,5348,6,5,5.34089,2,1,0.000852183
314,5384,6,14,7.1324,2,1,0.000849567
314,5341,3,7,6.54285,4,1,0.000506891
314,5350,2,5,5.1111,4,1,0.000506882
314,5386,4,8,7.64659,4,1,0.000506882
314,5343,1,8,4.0652,2,1,0.000852092
314,5388,4,11,5.45914,2,1,0.000849567
314,5352,1,5,4.56641,4,1,0.000506882
314,5345,9,6,6.05173,2,1,0.000852092
314,5390,8,16,7.80892,2,1,0.000849567
314,5354,3,5,4.54893,2,1,0.000852183
314,5356,3,6,6.45056,4,1,0.000506882
314,5392,1,5,4.62672,4,1,0.000506882
314,5358,11,7,6.55021,2,1,0.000852183
314,5394,2,9,4.51916,2,1,0.000849567
314,5396,16,8,7.9957,2,1,0.000849567
315,5405,6,5,5.34089,2,1,0.000852929
315,5351,6,14,7.1324,2,1,0.000855475
315,5366,4,12,5.90959,2,1,0.000855592
315,5407,2,5,5.1111,4,1,0.000508489
315,5353,4,8,7.64659,4,1,0.000508498
315,5368,3,7,6.54285,4,1,0.000508489
315,5409,1,5,4.56641,4,1,0.000508489
315,5355,4,11,5.45914,2,1,0.000855475
315,5370,1,8,4.0652,2,1,0.000855592
315,5411,3,5,4.54893,2,1,0.000852929
315,5372,9,6,6.05173,2,1,0.000855592
315,5357,8,16,7.80892,2,1,0.000855475
315,5413,3,6,6.45056,4,1,0.000508489
315,5359,1,5,4.62672,4,1,0.000508498
315,5361,2,9,4.51916,2,1,0.000855475
315,5415,11,7,6.55021,2,1,0.000852929
315,5363,16,8,7.9957,2,1,0.000855475
316,5372,6,5,5.34089,2,1,0.000858865
316,5378,6,14,7.1324,2,1,0.000859004
316,5423,4,12,5.90959,2,1,0.000856294
316,5374,2,5,5.1111,4,1,0.000510105
316,5425,3,7,6.54285,4,1,0.000510096
316,5380,4,8,7.64659,4,1,0.000510096
316,5376,1,5,4.56641,4,1,0.000510105
316,5427,1,8,4.0652,2,1,0.000856294
316,5382,4,11,5.45914,2,1,0.000859004
316,5378,3,5,4.54893,2,1,0.000858865
316,5429,9,6,6.05173,2,1,0.000856294
316,5384,8,16,7.80892,2,1,0.000859004
316,5380,3,6,6.45056,4,1,0.000510105
316,5386,1,5,4.62672,4,1,0.000510096
316,5382,11,7,6.55021,2,1,0.000858865
316,5388,2,9,4.51916,2,1,0.000859004
316,5390,16,8,7.9957,2,1,0.000859004
317,5435,6,14,7.1324,2,1,0.000859662
317,5390,4,12,5.90959,2,1,0.000862259
317,5399,6,5,5.34089,2,1,0.000862423
317,5437,4,8,7.64659,4,1,0.000511703
317,5392,3,7,6.54285,4,1,0.000511712
317,5401,2,5,5.1111,4,1,0.000511703
317,5439,4,11,5.45914,2,1,0.000859662
317,5394,1,8,4.0652,2,1,0.000862259
317,5403,1,5,4.56641,4,1,0.000511703
317,5441,8,16,7.80892,2,1,0.000859662
317,5396,11,7,6.55021,2,1,0.000862259
317,5405,3,5,4.54893,2,1,0.000862423
317,5443,1,5,4.62672,4,1,0.000511703
317,5407,9,6,6.05173,2,1,0.000862423
317,5445,2,9,4.51916,2,1,0.000859662
317,5409,3,6,6.45056,4,1,0.000511703
317,5447,16,8,7.9957,2,1,0.000859662
318,5456,6,5,5.34089,2,1,0.000863036
318,5417,8,16,7.80892,2,1,0.000865845
318,5402,6,14,7.1324,2,1,0.000865655
318,5419,3,7,6.54285,4,1,0.00051331
318,5458,2,5,5.1111,4,1,0.00051331
318,5404,4,8,7.64659,4,1,0.000513319
318,5421,3,5,4.54893,3,1,0.000514387
318,5460,1,5,4.56641,4,1,0.00051331
318,5406,4,12,5.90959,2,1,0.000865655
318,5408,4,11,5.45914,2,1,0.000865655
318,5462,16,8,7.9957,2,1,0.000863036
318,5410,1,8,4.0652,2,1,0.000865655
318,5464,3,6,6.45056,4,1,0.00051331
318,5412,1,5,4.62672,4,1,0.000513319
318,5414,2,9,4.51916,2,1,0.000865655
318,5416,9,6,6.05173,2,1,0.000865655
318,5418,11,7,6.55021,2,1,0.000865655
319,5429,2,5,5.1111,4,1,0.000514926
319,5471,6,5,5.34089,2,1,0.000866415
319,5426,6,14,7.1324,3,1,0.000516
319,5428,4,8,7.64659,4,1,0.000514917
319,5431,1,5,4.56641,4,1,0.000514926
319,5473,3,7,6.54285,4,1,0.000514917
319,5430,4,12,5.90959,2,1,0.000869268
319,5475,3,5,4.54893,2,1,0.000866415
319,5433,2,9,4.51916,2,1,0.000869059
319,5432,4,11,5.45914,2,1,0.000869268
319,5435,3,6,6.45056,4,1,0.000514926
319,5434,8,16,7.80892,3,1,0.000516
319,5437,11,7,6.55021,2,1,0.000869059
319,5436,1,8,4.0652,2,1,0.000869268
319,5438,1,5,4.62672,4,1,0.000514917
319,5440,16,8,7.9957,2,1,0.000869268
319,5442,9,6,6.05173,3,1,0.000516
320,5453,2,5,5.1111,4,1,0.000516524
320,5444,6,5,5.34089,2,1,0.000872464
320,5480,6,14,7.1324,2,1,0.000869795
320,5455,1,5,4.56641,4,1,0.000516524
320,5482,4,8,7.64659,4,1,0.000516524
320,5446,3,7,6.54285,4,1,0.000516533
320,5457,3,5,4.54893,2,1,0.000872696
320,5484,4,12,5.90959,2,1,0.000869795
320,5448,1,8,4.0652,2,1,0.000872464
320,5459,3,6,6.45056,4,1,0.000516524
320,5486,4,11,5.45914,2,1,0.000869795
320,5450,9,6,6.05173,2,1,0.000872464
320,5461,11,7,6.55021,2,1,0.000872696
320,5488,8,16,7.80892,2,1,0.000869795
320,5490,1,5,4.62672,4,1,0.000516524
320,5492,2,9,4.51916,2,1,0.000869795
320,5494,16,8,7.9957,2,1,0.000869795
321,5504,6,5,5.34089,2,1,0.000873183
321,5468,4,12,5.90959,2,1,0.000876127
321,5456,6,14,7.1324,2,1,0.000875873
321,5506,2,5,5.1111,4,1,0.000518131
321,5470,4,11,5.45914,2,1,0.000876127
321,5458,4,8,7.64659,4,1,0.00051814
321,5508,1,5,4.56641,4,1,0.000518131
321,5472,3,7,6.54285,4,1,0.000518131
321,5460,8,16,7.80892,2,1,0.000875873
321,5510,1,8,4.0652,2,1,0.000873183
321,5474,2,9,4.51916,2,1,0.000876127
321,5462,3,5,4.54893,2,1,0.000875873
321,5512,9,6,6.05173,2,1,0.000873183
321,5476,11,7,6.55021,2,1,0.000876127
321,5464,1,5,4.62672,4,1,0.00051814
321,5514,3,6,6.45056,4,1,0.000518131
321,5466,16,8,7.9957,2,1,0.000875873
322,5522,6,14,7.1324,2,1,0.000876573
322,5474,2,5,5.1111,4,1,0.000519747
322,5483,4,8,7.64659,4,1,0.000519738
322,5524,4,11,5.45914,2,1,0.000876573
322,5476,4,12,5.90959,2,1,0.000879288
322,5485,6,5,5.34089,2,1,0.000879562
322,5526,8,16,7.80892,2,1,0.000876573
322,5478,1,5,4.56641,4,1,0.000519747
322,5487,3,5,4.54893,2,1,0.000879562
322,5528,3,7,6.54285,4,1,0.000519738
322,5489,1,5,4.62672,4,1,0.000519738
322,5480,1,8,4.0652,2,1,0.000879288
322,5530,16,8,7.9957,2,1,0.000876573
322,5482,2,9,4.51916,2,1,0.000879288
322,5532,9,6,6.05173,2,1,0.000876573
322,5484,3,6,6.45056,4,1,0.000519747
322,5486,11,7,6.55021,2,1,0.000879288
323,5495,6,14,7.1324,2,1,0.000882998
323,5495,6,5,5.34089,2,1,0.000882706
323,5540,4,8,7.64659,4,1,0.000521345
323,5497,3,7,6.54285,4,1,0.000521353
323,5542,3,5,4.54893,2,1,0.000879972
323,5497,2,5,5.1111,4,1,0.000521345
323,5544,1,5,4.62672,4,1,0.000521345
323,5499,2,9,4.51916,2,1,0.000882706
323,5499,4,12,5.90959,2,1,0.000882998
323,5546,11,7,6.55021,2,1,0.000879972
323,5501,4,11,5.45914,2,1,0.000882998
323,5503,8,16,7.80892,2,1,0.000882998
323,5505,1,5,4.56641,4,1,0.000521345
323,5507,1,8,4.0652,2,1,0.000882998
323,5509,16,8,7.9957,2,1,0.000882998
323,5511,9,6,6.05173,2,1,0.000882998
323,5513,3,6,6.45056,4,1,0.000521345
324,5504,6,14,7.1324,2,1,0.000886125
324,5552,2,5,5.1111,4,1,0.000522951
324,5525,3,7,6.54285,4,1,0.000522952
324,5506,4,8,7.64659,4,1,0.00052296
324,5554,4,12,5.90959,2,1,0.000883373
324,5527,3,5,4.54893,2,1,0.000886443
324,5508,6,5,5.34089,2,1,0.000886125
324,5556,1,5,4.56641,4,1,0.000522951
324,5529,11,7,6.55021,2,1,0.000886443
324,5510,4,11,5.45914,2,1,0.000886125
324,5558,1,8,4.0652,2,1,0.000883373
324,5512,8,16,7.80892,2,1,0.000886125
324,5560,9,6,6.05173,2,1,0.000883373
324,5514,1,5,4.62672,4,1,0.00052296
324,5562,3,6,6.45056,4,1,0.000522951
324,5516,2,9,4.51916,2,1,0.000886125
324,5518,16,8,7.9957,2,1,0.000886125
325,5570,6,14,7.1324,2,1,0.000886777
325,5534,4,8,7.64659,4,1,0.000524558
325,5528,6,5,5.34089,2,1,0.000889553
325,5572,4,12,5.90959,2,1,0.000886777
325,5536,4,11,5.45914,2,1,0.000889891
325,5530,2,5,5.1111,4,1,0.000524567
325,5574,8,16,7.80892,2,1,0.000886777
325,5538,1,8,4.0652,2,1,0.000889891
325,5532,1,5,4.56641,4,1,0.000524567
325,5576,3,7,6.54285,4,1,0.000524558
325,5540,1,5,4.62672,4,1,0.000524558
325,5534,3,5,4.54893,2,1,0.000889553
325,5578,2,9,4.51916,2,1,0.000886777
325,5536,3,6,6.45056,4,1,0.000524567
325,5542,9,6,6.05173,2,1,0.000889891
325,5580,16,8,7.9957,2,1,0.000886777
325,5538,11,7,6.55021,2,1,0.000889553
326,5588,4,8,7.64659,4,1,0.000526165
326,5549,6,14,7.1324,2,1,0.000893341
326,5546,4,11,5.45914,2,1,0.000892984
326,5590,6,5,5.34089,2,1,0.000890187
326,5551,2,5,5.1111,4,1,0.000526165
326,5548,3,7,6.54285,4,1,0.000526174
326,5592,1,5,4.62672,4,1,0.000526165
326,5553,4,12,5.90959,2,1,0.000893341
326,5550,1,8,4.0652,2,1,0.000892984
326,5594,2,9,4.51916,2,1,0.000890187
326,5555,8,16,7.80892,2,1,0.000893341
326,5552,11,7,6.55021,2,1,0.000892984
326,5596,9,6,6.05173,2,1,0.000890187
326,5557,1,5,4.56641,4,1,0.000526165
326,5559,3,5,4.54893,2,1,0.000893341
326,5561,16,8,7.9957,2,1,0.000893341
326,5563,3,6,6.45056,4,1,0.000526165
327,5573,3,7,6.54285,4,1,0.000527772
327,5558,6,14,7.1324,2,1,0.000896418
327,5603,6,5,5.34089,2,1,0.000893601
327,5575,3,5,4.54893,2,1,0.000896798
327,5605,2,5,5.1111,4,1,0.000527772
327,5560,4,8,7.64659,4,1,0.000527781
327,5577,16,8,7.9957,2,1,0.000896798
327,5562,4,12,5.90959,2,1,0.000896418
327,5607,8,16,7.80892,2,1,0.000893601
327,5609,1,5,4.56641,4,1,0.000527772
327,5564,4,11,5.45914,2,1,0.000896418
327,5611,3,6,6.45056,4,1,0.000527772
327,5566,1,8,4.0652,2,1,0.000896418
327,5568,1,5,4.62672,4,1,0.000527781
327,5570,2,9,4.51916,2,1,0.000896418
327,5572,9,6,6.05173,2,1,0.000896418
327,5574,11,7,6.55021,2,1,0.000896418
328,5582,4,8,7.64659,4,1,0.000529379
328,5585,2,5,5.1111,4,1,0.000529388
328,5618,6,14,7.1324,2,1,0.000897017
328,5584,4,12,5.90959,2,1,0.000900259
328,5620,6,5,5.34089,2,1,0.000897017
328,5587,1,5,4.56641,4,1,0.000529388
328,5586,4,11,5.45914,2,1,0.000900259
328,5589,2,9,4.51916,2,1,0.000899859
328,5622,8,16,7.80892,2,1,0.000897017
328,5591,3,6,6.45056,4,1,0.000529388
328,5624,3,7,6.54285,4,1,0.000529379
328,5588,1,8,4.0652,2,1,0.000900259
328,5593,11,7,6.55021,2,1,0.000899859
328,5590,1,5,4.62672,4,1,0.000529379
328,5626,3,5,4.54893,2,1,0.000897017
328,5592,9,6,6.05173,2,1,0.000900259
328,5628,16,8,7.9957,2,1,0.000897017
329,5600,6,14,7.1324,2,1,0.000903723
329,5600,6,5,5.34089,2,1,0.000903302
329,5636,4,8,7.64659,4,1,0.000530986
329,5602,3,7,6.54285,4,1,0.000530994
329,5602,2,5,5.1111,4,1,0.000530986
329,5638,4,12,5.90959,2,1,0.000900441
329,5604,8,16,7.80892,2,1,0.000903723
329,5604,1,8,4.0652,2,1,0.000903302
329,5640,4,11,5.45914,2,1,0.000900441
329,5606,1,5,4.56641,4,1,0.000530986
329,5606,9,6,6.05173,2,1,0.000903302
329,5642,1,5,4.62672,4,1,0.000530986
329,5608,3,5,4.54893,2,1,0.000903723
329,5644,2,9,4.51916,2,1,0.000900441
329,5610,16,8,7.9957,2,1,0.000903723
329,5646,11,7,6.55021,2,1,0.000900441
329,5612,3,6,6.45056,4,1,0.000530986
330,5612,6,14,7.1324,2,1,0.000906748
330,5654,6,5,5.34089,2,1,0.000903868
330,5621,4,12,5.90959,2,1,0.000907193
330,5614,4,8,7.64659,4,1,0.000532601
330,5656,2,5,5.1111,4,1,0.000532593
330,5623,4,11,5.45914,2,1,0.000907193
330,5616,8,16,7.80892,2,1,0.000906748
330,5658,1,5,4.56641,4,1,0.000532593
330,5625,3,7,6.54285,4,1,0.000532592
330,5618,3,5,4.54893,2,1,0.000906748
330,5660,1,8,4.0652,2,1,0.000903868
330,5627,2,9,4.51916,2,1,0.000907193
330,5620,1,5,4.62672,4,1,0.000532601
330,5662,9,6,6.05173,2,1,0.000903868
330,5622,16,8,7.9957,2,1,0.000906748
330,5664,3,6,6.45056,4,1,0.000532593
330,5666,11,7,6.55021,2,1,0.000903868
331,5675,3,7,6.54285,4,1,0.0005342
331,5633,6,14,7.1324,2,1,0.000910665
331,5630,2,5,5.1111,4,1,0.000534208
331,5677,11,7,6.55021,2,1,0.0009073
331,5635,4,8,7.64659,4,1,0.000534199
331,5632,4,12,5.90959,2,1,0.0009102
331,5637,6,5,5.34089,2,1,0.000910665
331,5634,1,5,4.56641,4,1,0.000534208
331,5639,4,11,5.45914,2,1,0.000910665
331,5636,1,8,4.0652,2,1,0.0009102
331,5641,8,16,7.80892,2,1,0.000910665
331,5638,2,9,4.51916,2,1,0.0009102
331,5643,3,5,4.54893,2,1,0.000910665
331,5640,9,6,6.05173,2,1,0.0009102
331,5642,3,6,6.45056,4,1,0.000534208
331,5645,1,5,4.62672,4,1,0.000534199
331,5647,16,8,7.9957,2,1,0.000910665
332,5651,6,5,5.34089,2,1,0.000913655
332,5681,6,14,7.1324,2,1,0.000910735
332,5657,2,5,5.1111,4,1,0.000535806
332,5683,4,8,7.64659,4,1,0.000535807
332,5653,8,16,7.80892,2,1,0.000913655
332,5659,1,5,4.56641,4,1,0.000535806
332,5685,4,12,5.90959,2,1,0.000910735
332,5661,3,5,4.54893,2,1,0.000914145
332,5655,3,7,6.54285,4,1,0.000535815
332,5687,4,11,5.45914,2,1,0.000910735
332,5663,16,8,7.9957,2,1,0.000914145
332,5665,3,6,6.45056,4,1,0.000535806
332,5689,1,8,4.0652,2,1,0.000910735
332,5691,1,5,4.62672,4,1,0.000535807
332,5693,2,9,4.51916,2,1,0.000910735
332,5695,9,6,6.05173,2,1,0.000910735
332,5697,11,7,6.55021,2,1,0.000910735
333,5660,6,14,7.1324,2,1,0.000917113
333,5708,2,5,5.1111,4,1,0.000537414
333,5672,4,12,5.90959,2,1,0.000917629
333,5710,1,5,4.56641,4,1,0.000537414
333,5674,4,11,5.45914,2,1,0.000917629
333,5662,4,8,7.64659,4,1,0.000537422
333,5712,2,9,4.51916,2,1,0.000914176
333,5676,3,7,6.54285,4,1,0.000537413
333,5664,6,5,5.34089,2,1,0.000917113
333,5714,3,6,6.45056,4,1,0.000537414
333,5678,1,8,4.0652,2,1,0.000917629
333,5666,8,16,7.80892,2,1,0.000917113
333,5716,11,7,6.55021,2,1,0.000914176
333,5668,3,5,4.54893,2,1,0.000917113
333,5680,9,6,6.05173,2,1,0.000917629
333,5670,1,5,4.62672,4,1,0.000537422
333,5672,16,8,7.9957,2,1,0.000917113
334,5687,6,14,7.1324,2,1,0.000921116
334,5723,6,5,5.34089,2,1,0.000917619
334,5681,2,5,5.1111,4,1,0.000539028
334,5689,4,8,7.64659,4,1,0.000539019
334,5725,3,7,6.54285,4,1,0.00053902
334,5683,4,12,5.90959,2,1,0.000920578
334,5691,8,16,7.80892,2,1,0.000921116
334,5727,1,8,4.0652,2,1,0.000917619
334,5685,4,11,5.45914,2,1,0.000920578
334,5693,3,5,4.54893,2,1,0.000921116
334,5729,11,7,6.55021,2,1,0.000917619
334,5687,1,5,4.56641,4,1,0.000539028
334,5695,1,5,4.62672,4,1,0.000539019
334,5689,2,9,4.51916,2,1,0.000920578
334,5697,16,8,7.9957,2,1,0.000921116
334,5691,9,6,6.05173,2,1,0.000920578
334,5693,3,6,6.45056,4,1,0.000539028
335,5702,6,5,5.34089,2,1,0.000924047
335,5705,2,5,5.1111,4,1,0.000540626
335,5735,6,14,7.1324,2,1,0.000921066
335,5704,8,16,7.80892,2,1,0.000924047
335,5707,1,5,4.56641,4,1,0.000540626
335,5737,4,8,7.64659,4,1,0.000540627
335,5706,3,7,6.54285,4,1,0.000540635
335,5709,3,5,4.54893,2,1,0.000924609
335,5739,4,12,5.90959,2,1,0.000921066
335,5708,11,7,6.55021,2,1,0.000924047
335,5711,16,8,7.9957,2,1,0.000924609
335,5741,4,11,5.45914,2,1,0.000921066
335,5713,3,6,6.45056,4,1,0.000540626
335,5743,1,8,4.0652,2,1,0.000921066
335,5745,1,5,4.62672,4,1,0.000540627
335,5747,2,9,4.51916,2,1,0.000921066
335,5749,9,6,6.05173,2,1,0.000921066
336,5759,6,14,7.1324,2,1,0.000924517
336,5714,4,8,7.64659,4,1,0.000542242
336,5720,4,12,5.90959,2,1,0.000928106
336,5761,2,5,5.1111,4,1,0.000542234
336,5716,6,5,5.34089,2,1,0.00092752
336,5722,4,11,5.45914,2,1,0.000928106
336,5763,8,16,7.80892,2,1,0.000924517
336,5718,3,5,4.54893,2,1,0.00092752
336,5724,3,7,6.54285,4,1,0.000542233
336,5765,1,5,4.56641,4,1,0.000542234
336,5726,1,8,4.0652,2,1,0.000928106
336,5720,1,5,4.62672,4,1,0.000542242
336,5767,2,9,4.51916,2,1,0.000924517
336,5722,11,7,6.55021,2,1,0.00092752
336,5728,9,6,6.05173,2,1,0.000928106
336,5769,16,8,7.9957,2,1,0.000924517
336,5771,3,6,6.45056,4,1,0.000542234
337,5735,6,14,7.1324,2,1,0.000931606
337,5780,6,5,5.34089,2,1,0.000927975
337,5729,2,5,5.1111,4,1,0.000543849
337,5737,4,8,7.64659,4,1,0.000543839
337,5782,3,7,6.54285,4,1,0.000543841
337,5731,4,12,5.90959,2,1,0.000930997
337,5739,8,16,7.80892,2,1,0.000931606
337,5784,3,5,4.54893,2,1,0.000927975
337,5733,4,11,5.45914,2,1,0.000930997
337,5741,1,8,4.0652,2,1,0.000931606
337,5786,11,7,6.55021,2,1,0.000927975
337,5735,1,5,4.56641,4,1,0.000543849
337,5743,1,5,4.62672,4,1,0.000543839
337,5737,2,9,4.51916,2,1,0.000930997
337,5745,16,8,7.9957,2,1,0.000931606
337,5739,3,6,6.45056,4,1,0.000543849
337,5747,9,6,6.05173,2,1,0.000931606
338,5747,6,14,7.1324,2,1,0.000934476
338,5756,2,5,5.1111,4,1,0.000545446
338,5792,4,8,7.64659,4,1,0.000545448
338,5749,6,5,5.34089,2,1,0.000934476
338,5794,4,12,5.90959,2,1,0.000931436
338,5758,1,5,4.56641,4,1,0.000545446
338,5751,8,16,7.80892,2,1,0.000934476
338,5796,4,11,5.45914,2,1,0.000931436
338,5760,3,5,4.54893,2,1,0.000935113
338,5753,3,7,6.54285,4,1,0.000545455
338,5798,1,5,4.62672,4,1,0.000545448
338,5762,3,6,6.45056,4,1,0.000545446
338,5755,1,8,4.0652,2,1,0.000934476
338,5800,2,9,4.51916,2,1,0.000931436
338,5757,16,8,7.9957,2,1,0.000934476
338,5802,11,7,6.55021,2,1,0.000931436
338,5759,9,6,6.05173,2,1,0.000934476
339,5810,6,5,5.34089,2,1,0.000934901
339,5768,6,14,7.1324,2,1,0.000938621
339,5768,4,8,7.64659,4,1,0.000547062
