num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
16,8.000000,7.995698,0.003862,0.000448,498069.000000,3198565.164868,24994.022156,99789.000000,0.003406,2,1
11,7.000000,6.550209,0.004016,0.000471,497992.000000,3198493.112568,24993.661895,99778.000000,0.002049,2,1
4,8.000000,7.646589,0.000584,0.000088,499708.000000,3199717.192902,24997.171929,99956.000000,0.000852,4,1
1,5.000000,4.626716,0.000594,0.000090,499703.000000,3199712.566185,24997.125662,99955.000000,0.000133,4,1
6,14.000000,7.132397,0.004184,0.000484,497908.000000,3198450.318187,24993.554909,99772.000000,0.002235,2,1
6,5.000000,5.340891,0.004244,0.000494,497878.000000,3198418.272841,24993.394682,99766.000000,0.000798,2,1
2,5.000000,5.111099,0.000614,0.000093,499693.000000,3199702.343988,24997.023440,99953.000000,0.000266,4,1
4,12.000000,5.909588,0.004340,0.000502,497830.000000,3198394.634488,24993.335586,99762.000000,0.001277,2,1
8,16.000000,7.808919,0.004596,0.000521,497702.000000,3198332.163137,24993.179408,99754.000000,0.003406,2,1
1,5.000000,4.566410,0.000624,0.000094,499688.000000,3199697.777577,24996.977776,99952.000000,0.000133,4,1
3,5.000000,4.548926,0.004626,0.000525,497687.000000,3198318.516358,24993.111174,99751.000000,0.000399,2,1
3,6.000000,6.450559,0.000660,0.000100,499670.000000,3199678.425899,24996.784259,99949.000000,0.000479,4,1
11,7.000000,6.550209,0.004780,0.000548,497610.000000,3198246.464058,24992.750912,99740.000000,0.002049,2,1
4,11.000000,5.459138,0.004868,0.000555,497566.000000,3198224.627507,24992.696321,99736.000000,0.001171,2,1
3,7.000000,6.542847,0.000702,0.000107,499649.000000,3199658.797359,24996.587974,99946.000000,0.000559,4,1
1,8.000000,4.065202,0.004884,0.000556,497558.000000,3198220.562304,24992.686158,99735.000000,0.000213,2,1
2,9.000000,4.519162,0.004920,0.000559,497540.000000,3198211.523981,24992.663562,99733.000000,0.000479,2,1
9,6.000000,6.051730,0.005028,0.000576,497486.000000,3198157.058414,24992.391234,99724.000000,0.001437,2,1
6,14.000000,7.132397,0.005196,0.000589,497402.000000,3198114.264033,24992.284248,99718.000000,0.002235,2,1
4,8.000000,7.646589,0.000766,0.000116,499617.000000,3199628.211001,24996.282110,99942.000000,0.000852,4,1
