num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
3,14.000000,7.132397,0.000084,0.000007,499958.000000,3199978.602809,24999.946507,99997.000000,0.001118,4,1
2,5.000000,5.111099,0.000104,0.000010,499948.000000,3199968.380612,24999.844285,99995.000000,0.000266,4,1
4,16.000000,7.808919,0.000232,0.000020,499884.000000,3199937.144936,24999.766196,99991.000000,0.001703,4,1
1,8.000000,4.065202,0.000248,0.000021,499876.000000,3199933.079734,24999.756033,99990.000000,0.000213,4,1
2,5.000000,4.548926,0.000268,0.000024,499866.000000,3199923.981881,24999.710544,99988.000000,0.000266,4,1
1,9.000000,4.519162,0.000286,0.000025,499857.000000,3199919.462719,24999.699246,99987.000000,0.000240,4,1
5,6.000000,6.051730,0.000346,0.000035,499827.000000,3199889.204071,24999.547952,99982.000000,0.000798,4,1
5,7.000000,6.550209,0.000416,0.000045,499792.000000,3199856.453026,24999.384197,99977.000000,0.000931,4,1
2,6.000000,5.600914,0.000440,0.000048,499780.000000,3199845.251197,24999.272179,99975.000000,0.000319,4,1
3,5.000000,5.340891,0.000470,0.000053,499765.000000,3199829.228524,24999.192066,99972.000000,0.000399,4,1
2,12.000000,5.909588,0.000518,0.000057,499741.000000,3199817.409348,24999.162518,99970.000000,0.000639,4,1
3,7.000000,6.542847,0.000560,0.000063,499720.000000,3199797.780807,24998.966232,99967.000000,0.000559,4,1
8,8.000000,7.995698,0.000688,0.000083,499656.000000,3199733.815222,24998.646404,99959.000000,0.001703,4,1
2,12.000000,5.974332,0.000736,0.000087,499632.000000,3199721.866558,24998.616533,99957.000000,0.000639,4,1
2,5.000000,5.170067,0.000756,0.000090,499622.000000,3199711.526424,24998.513131,99955.000000,0.000266,4,1
2,5.000000,5.133259,0.000776,0.000093,499612.000000,3199701.259906,24998.410466,99953.000000,0.000266,4,1
2,5.000000,5.111099,0.000796,0.000097,499602.000000,3199691.037708,24998.308244,99951.000000,0.000266,4,1
2,11.000000,5.459138,0.000840,0.000100,499580.000000,3199680.119433,24998.280948,99949.000000,0.000585,4,1
1,5.000000,4.566410,0.000850,0.000101,499575.000000,3199675.553022,24998.235284,99948.000000,0.000133,4,1
1,5.000000,4.626716,0.000860,0.000103,499570.000000,3199670.926306,24998.189017,99947.000000,0.000133,4,1
3,6.000000,6.450559,0.000896,0.000109,499552.000000,3199651.574628,24997.995500,99944.000000,0.000479,4,1
2,5.000000,5.170067,0.000916,0.000112,499542.000000,3199641.234494,24997.892099,99942.000000,0.000266,4,1
2,5.000000,5.133259,0.000936,0.000115,499532.000000,3199630.967976,24997.789434,99940.000000,0.000266,4,1
2,5.000000,5.111099,0.000956,0.000119,499522.000000,3199620.745778,24997.687212,99938.000000,0.000266,4,1
4,16.000000,7.808919,0.001084,0.000128,499458.000000,3199589.510103,24997.609123,99934.000000,0.001703,4,1
1,8.000000,4.065202,0.001100,0.000130,499450.000000,3199585.444900,24997.598960,99933.000000,0.000213,4,1
2,5.000000,4.548926,0.001120,0.000132,499440.000000,3199576.347048,24997.553470,99931.000000,0.000266,4,1
1,9.000000,4.519162,0.001138,0.000134,499431.000000,3199571.827886,24997.542173,99930.000000,0.000240,4,1
5,6.000000,6.051730,0.001198,0.000143,499401.000000,3199541.569238,24997.390879,99925.000000,0.000798,4,1
5,7.000000,6.550209,0.001268,0.000153,499366.000000,3199508.818193,24997.227124,99920.000000,0.000931,4,1
2,6.000000,5.600914,0.001292,0.000157,499354.000000,3199497.616364,24997.115106,99918.000000,0.000319,4,1
3,5.000000,5.340891,0.001322,0.000162,499339.000000,3199481.593691,24997.034992,99915.000000,0.000399,4,1
2,12.000000,5.909588,0.001370,0.000166,499315.000000,3199469.774514,24997.005444,99913.000000,0.000639,4,1
3,7.000000,6.542847,0.001412,0.000172,499294.000000,3199450.145973,24996.809159,99910.000000,0.000559,4,1
8,8.000000,7.995698,0.001540,0.000192,499230.000000,3199386.180389,24996.489331,99902.000000,0.001703,4,1
2,12.000000,5.974332,0.001588,0.000196,499206.000000,3199374.231725,24996.459459,99900.000000,0.000639,4,1
2,5.000000,5.170067,0.001608,0.000199,499196.000000,3199363.891591,24996.356058,99898.000000,0.000266,4,1
2,5.000000,5.133259,0.001628,0.000202,499186.000000,3199353.625073,24996.253393,99896.000000,0.000266,4,1
2,5.000000,5.111099,0.001648,0.000205,499176.000000,3199343.402875,24996.151171,99894.000000,0.000266,4,1
4,16.000000,7.808919,0.001776,0.000215,499112.000000,3199312.167199,24996.073082,99890.000000,0.001703,4,1
1,8.000000,4.065202,0.001792,0.000216,499104.000000,3199308.101997,24996.062919,99889.000000,0.000213,4,1
2,5.000000,4.548926,0.001812,0.000219,499094.000000,3199299.004145,24996.017430,99887.000000,0.000266,4,1
1,9.000000,4.519162,0.001830,0.000220,499085.000000,3199294.484983,24996.006132,99886.000000,0.000240,4,1
5,6.000000,6.051730,0.001890,0.000230,499055.000000,3199264.226335,24995.854838,99881.000000,0.000798,4,1
5,7.000000,6.550209,0.001960,0.000240,499020.000000,3199231.475290,24995.691083,99876.000000,0.000931,4,1
2,6.000000,5.600914,0.001984,0.000244,499008.000000,3199220.273461,24995.579065,99874.000000,0.000319,4,1
3,5.000000,5.340891,0.002014,0.000249,498993.000000,3199204.250788,24995.498952,99871.000000,0.000399,4,1
2,12.000000,5.909588,0.002062,0.000252,498969.000000,3199192.431611,24995.469404,99869.000000,0.000639,4,1
3,7.000000,6.542847,0.002104,0.000258,498948.000000,3199172.803070,24995.273118,99866.000000,0.000559,4,1
8,8.000000,7.995698,0.002232,0.000278,498884.000000,3199108.837486,24994.953290,99858.000000,0.001703,4,1
2,12.000000,5.974332,0.002280,0.000282,498860.000000,3199096.888822,24994.923419,99856.000000,0.000639,4,1
2,5.000000,5.170067,0.002300,0.000285,498850.000000,3199086.548688,24994.820017,99854.000000,0.000266,4,1
2,5.000000,5.133259,0.002320,0.000289,498840.000000,3199076.282170,24994.717352,99852.000000,0.000266,4,1
2,5.000000,5.111099,0.002340,0.000292,498830.000000,3199066.059972,24994.615130,99850.000000,0.000266,4,1
4,16.000000,7.808919,0.002468,0.000302,498766.000000,3199034.824296,24994.537041,99846.000000,0.001703,4,1
1,8.000000,4.065202,0.002484,0.000303,498758.000000,3199030.759094,24994.526878,99845.000000,0.000213,4,1
2,5.000000,4.548926,0.002504,0.000306,498748.000000,3199021.661241,24994.481389,99843.000000,0.000266,4,1
1,9.000000,4.519162,0.002522,0.000307,498739.000000,3199017.142080,24994.470091,99842.000000,0.000240,4,1
5,6.000000,6.051730,0.002582,0.000317,498709.000000,3198986.883432,24994.318797,99837.000000,0.000798,4,1
5,7.000000,6.550209,0.002652,0.000327,498674.000000,3198954.132386,24994.155042,99832.000000,0.000931,4,1
2,6.000000,5.600914,0.002676,0.000330,498662.000000,3198942.930557,24994.043024,99830.000000,0.000319,4,1
3,5.000000,5.340891,0.002706,0.000335,498647.000000,3198926.907884,24993.962911,99827.000000,0.000399,4,1
2,12.000000,5.909588,0.002754,0.000339,498623.000000,3198915.088708,24993.933363,99825.000000,0.000639,4,1
3,7.000000,6.542847,0.002796,0.000345,498602.000000,3198895.460167,24993.737077,99822.000000,0.000559,4,1
8,8.000000,7.995698,0.002924,0.000365,498538.000000,3198831.494583,24993.417249,99814.000000,0.001703,4,1
2,12.000000,5.974332,0.002972,0.000369,498514.000000,3198819.545919,24993.387378,99812.000000,0.000639,4,1
2,5.000000,5.170067,0.002992,0.000372,498504.000000,3198809.205784,24993.283976,99810.000000,0.000266,4,1
2,5.000000,5.133259,0.003012,0.000375,498494.000000,3198798.939267,24993.181311,99808.000000,0.000266,4,1
2,5.000000,5.111099,0.003032,0.000379,498484.000000,3198788.717069,24993.079089,99806.000000,0.000266,4,1
2,11.000000,5.459138,0.003076,0.000382,498462.000000,3198777.798793,24993.051793,99804.000000,0.000585,4,1
1,5.000000,4.566410,0.003086,0.000383,498457.000000,3198773.232383,24993.006129,99803.000000,0.000133,4,1
1,5.000000,4.626716,0.003096,0.000385,498452.000000,3198768.605666,24992.959862,99802.000000,0.000133,4,1
3,6.000000,6.450559,0.003132,0.000391,498434.000000,3198749.253988,24992.766345,99799.000000,0.000479,4,1
3,6.000000,6.106980,0.003168,0.000397,498416.000000,3198730.933049,24992.583136,99796.000000,0.000479,4,1
3,14.000000,7.132397,0.003252,0.000403,498374.000000,3198709.535858,24992.529643,99793.000000,0.001118,4,1
4,8.000000,7.646589,0.003316,0.000413,498342.000000,3198678.949500,24992.223779,99789.000000,0.000852,4,1
4,16.000000,7.808919,0.003444,0.000423,498278.000000,3198647.713825,24992.145690,99785.000000,0.001703,4,1
1,8.000000,4.065202,0.003460,0.000424,498270.000000,3198643.648622,24992.135527,99784.000000,0.000213,4,1
2,5.000000,4.548926,0.003480,0.000427,498260.000000,3198634.550770,24992.090038,99782.000000,0.000266,4,1
1,9.000000,4.519162,0.003498,0.000428,498251.000000,3198630.031608,24992.078740,99781.000000,0.000240,4,1
5,6.000000,6.051730,0.003558,0.000438,498221.000000,3198599.772960,24991.927447,99776.000000,0.000798,4,1
5,7.000000,6.550209,0.003628,0.000448,498186.000000,3198567.021915,24991.763692,99771.000000,0.000931,4,1
2,6.000000,5.600914,0.003652,0.000451,498174.000000,3198555.820086,24991.651673,99769.000000,0.000319,4,1
3,5.000000,5.340891,0.003682,0.000456,498159.000000,3198539.797413,24991.571560,99766.000000,0.000399,4,1
2,12.000000,5.909588,0.003730,0.000460,498135.000000,3198527.978236,24991.542012,99764.000000,0.000639,4,1
3,7.000000,6.542847,0.003772,0.000466,498114.000000,3198508.349696,24991.345727,99761.000000,0.000559,4,1
8,8.000000,7.995698,0.003900,0.000486,498050.000000,3198444.384111,24991.025899,99753.000000,0.001703,4,1
2,12.000000,5.974332,0.003948,0.000490,498026.000000,3198432.435447,24990.996027,99751.000000,0.000639,4,1
2,5.000000,5.170067,0.003968,0.000493,498016.000000,3198422.095313,24990.892626,99749.000000,0.000266,4,1
2,5.000000,5.133259,0.003988,0.000496,498006.000000,3198411.828795,24990.789961,99747.000000,0.000266,4,1
2,5.000000,5.111099,0.004008,0.000499,497996.000000,3198401.606597,24990.687739,99745.000000,0.000266,4,1
2,11.000000,5.459138,0.004052,0.000503,497974.000000,3198390.688321,24990.660443,99743.000000,0.000585,4,1
1,5.000000,4.566410,0.004062,0.000504,497969.000000,3198386.121911,24990.614779,99742.000000,0.000133,4,1
1,5.000000,4.626716,0.004072,0.000506,497964.000000,3198381.495195,24990.568512,99741.000000,0.000133,4,1
3,6.000000,6.450559,0.004108,0.000512,497946.000000,3198362.143517,24990.374995,99738.000000,0.000479,4,1
3,6.000000,6.106980,0.004144,0.000518,497928.000000,3198343.822577,24990.191785,99735.000000,0.000479,4,1
3,14.000000,7.132397,0.004228,0.000524,497886.000000,3198322.425386,24990.138292,99732.000000,0.001118,4,1
4,8.000000,7.646589,0.004292,0.000534,497854.000000,3198291.839029,24989.832429,99728.000000,0.000852,4,1
4,16.000000,7.808919,0.004420,0.000544,497790.000000,3198260.603353,24989.754340,99724.000000,0.001703,4,1
1,8.000000,4.065202,0.004436,0.000545,497782.000000,3198256.538151,24989.744177,99723.000000,0.000213,4,1
2,5.000000,4.548926,0.004456,0.000548,497772.000000,3198247.440298,24989.698687,99721.000000,0.000266,4,1
1,9.000000,4.519162,0.004474,0.000549,497763.000000,3198242.921136,24989.687390,99720.000000,0.000240,4,1
5,6.000000,6.051730,0.004534,0.000559,497733.000000,3198212.662488,24989.536096,99715.000000,0.000798,4,1
5,7.000000,6.550209,0.004604,0.000569,497698.000000,3198179.911443,24989.372341,99710.000000,0.000931,4,1
2,6.000000,5.600914,0.004628,0.000572,497686.000000,3198168.709614,24989.260323,99708.000000,0.000319,4,1
3,5.000000,5.340891,0.004658,0.000577,497671.000000,3198152.686941,24989.180209,99705.000000,0.000399,4,1
2,12.000000,5.909588,0.004706,0.000581,497647.000000,3198140.867765,24989.150661,99703.000000,0.000639,4,1
3,7.000000,6.542847,0.004748,0.000587,497626.000000,3198121.239224,24988.954376,99700.000000,0.000559,4,1
8,8.000000,7.995698,0.004876,0.000607,497562.000000,3198057.273639,24988.634548,99692.000000,0.001703,4,1
2,12.000000,5.974332,0.004924,0.000611,497538.000000,3198045.324975,24988.604676,99690.000000,0.000639,4,1
2,5.000000,5.170067,0.004944,0.000614,497528.000000,3198034.984841,24988.501275,99688.000000,0.000266,4,1
2,5.000000,5.133259,0.004964,0.000617,497518.000000,3198024.718323,24988.398610,99686.000000,0.000266,4,1
2,5.000000,5.111099,0.004984,0.000620,497508.000000,3198014.496126,24988.296388,99684.000000,0.000266,4,1
2,11.000000,5.459138,0.005028,0.000624,497486.000000,3198003.577850,24988.269092,99682.000000,0.000585,4,1
1,5.000000,4.566410,0.005038,0.000625,497481.000000,3197999.011440,24988.223428,99681.000000,0.000133,4,1
1,5.000000,4.626716,0.005048,0.000627,497476.000000,3197994.384723,24988.177161,99680.000000,0.000133,4,1
3,6.000000,6.450559,0.005084,0.000633,497458.000000,3197975.033045,24987.983644,99677.000000,0.000479,4,1
3,6.000000,6.106980,0.005120,0.000639,497440.000000,3197956.712105,24987.800435,99674.000000,0.000479,4,1
3,14.000000,7.132397,0.005204,0.000645,497398.000000,3197935.314915,24987.746942,99671.000000,0.001118,4,1
4,8.000000,7.646589,0.005268,0.000655,497366.000000,3197904.728557,24987.441078,99667.000000,0.000852,4,1
4,16.000000,7.808919,0.005396,0.000665,497302.000000,3197873.492881,24987.362989,99663.000000,0.001703,4,1
1,8.000000,4.065202,0.005412,0.000666,497294.000000,3197869.427679,24987.352826,99662.000000,0.000213,4,1
2,5.000000,4.548926,0.005432,0.000669,497284.000000,3197860.329827,24987.307337,99660.000000,0.000266,4,1
1,9.000000,4.519162,0.005450,0.000670,497275.000000,3197855.810665,24987.296039,99659.000000,0.000240,4,1
5,6.000000,6.051730,0.005510,0.000680,497245.000000,3197825.552017,24987.144746,99654.000000,0.000798,4,1
5,7.000000,6.550209,0.005580,0.000690,497210.000000,3197792.800971,24986.980990,99649.000000,0.000931,4,1
2,6.000000,5.600914,0.005604,0.000693,497198.000000,3197781.599143,24986.868972,99647.000000,0.000319,4,1
3,5.000000,5.340891,0.005634,0.000698,497183.000000,3197765.576469,24986.788859,99644.000000,0.000399,4,1
2,12.000000,5.909588,0.005682,0.000702,497159.000000,3197753.757293,24986.759311,99642.000000,0.000639,4,1
3,7.000000,6.542847,0.005724,0.000708,497138.000000,3197734.128752,24986.563025,99639.000000,0.000559,4,1
8,8.000000,7.995698,0.005852,0.000728,497074.000000,3197670.163168,24986.243198,99631.000000,0.001703,4,1
2,12.000000,5.974332,0.005900,0.000732,497050.000000,3197658.214504,24986.213326,99629.000000,0.000639,4,1
2,5.000000,5.170067,0.005920,0.000735,497040.000000,3197647.874370,24986.109925,99627.000000,0.000266,4,1
2,5.000000,5.133259,0.005940,0.000738,497030.000000,3197637.607852,24986.007259,99625.000000,0.000266,4,1
2,5.000000,5.111099,0.005960,0.000741,497020.000000,3197627.385654,24985.905037,99623.000000,0.000266,4,1
2,11.000000,5.459138,0.006004,0.000745,496998.000000,3197616.467378,24985.877742,99621.000000,0.000585,4,1
1,5.000000,4.566410,0.006014,0.000746,496993.000000,3197611.900968,24985.832078,99620.000000,0.000133,4,1
1,5.000000,4.626716,0.006024,0.000748,496988.000000,3197607.274252,24985.785810,99619.000000,0.000133,4,1
3,6.000000,6.450559,0.006060,0.000754,496970.000000,3197587.922574,24985.592294,99616.000000,0.000479,4,1
3,6.000000,6.106980,0.006096,0.000759,496952.000000,3197569.601634,24985.409084,99613.000000,0.000479,4,1
3,14.000000,7.132397,0.006180,0.000766,496910.000000,3197548.204443,24985.355591,99610.000000,0.001118,4,1
4,8.000000,7.646589,0.006244,0.000776,496878.000000,3197517.618085,24985.049728,99606.000000,0.000852,4,1
4,16.000000,7.808919,0.006372,0.000786,496814.000000,3197486.382410,24984.971638,99602.000000,0.001703,4,1
1,8.000000,4.065202,0.006388,0.000787,496806.000000,3197482.317207,24984.961475,99601.000000,0.000213,4,1
2,5.000000,4.548926,0.006408,0.000790,496796.000000,3197473.219355,24984.915986,99599.000000,0.000266,4,1
1,9.000000,4.519162,0.006426,0.000791,496787.000000,3197468.700193,24984.904688,99598.000000,0.000240,4,1
5,6.000000,6.051730,0.006486,0.000800,496757.000000,3197438.441545,24984.753395,99593.000000,0.000798,4,1
5,7.000000,6.550209,0.006556,0.000811,496722.000000,3197405.690500,24984.589640,99588.000000,0.000931,4,1
2,6.000000,5.600914,0.006580,0.000814,496710.000000,3197394.488671,24984.477622,99586.000000,0.000319,4,1
3,5.000000,5.340891,0.006610,0.000819,496695.000000,3197378.465998,24984.397508,99583.000000,0.000399,4,1
2,12.000000,5.909588,0.006658,0.000823,496671.000000,3197366.646821,24984.367960,99581.000000,0.000639,4,1
3,7.000000,6.542847,0.006700,0.000829,496650.000000,3197347.018281,24984.171675,99578.000000,0.000559,4,1
8,8.000000,7.995698,0.006828,0.000849,496586.000000,3197283.052696,24983.851847,99570.000000,0.001703,4,1
2,12.000000,5.974332,0.006876,0.000853,496562.000000,3197271.104032,24983.821975,99568.000000,0.000639,4,1
2,5.000000,5.170067,0.006896,0.000856,496552.000000,3197260.763898,24983.718574,99566.000000,0.000266,4,1
2,5.000000,5.133259,0.006916,0.000859,496542.000000,3197250.497380,24983.615909,99564.000000,0.000266,4,1
2,5.000000,5.111099,0.006936,0.000862,496532.000000,3197240.275182,24983.513687,99562.000000,0.000266,4,1
2,11.000000,5.459138,0.006980,0.000866,496510.000000,3197229.356906,24983.486391,99560.000000,0.000585,4,1
1,5.000000,4.566410,0.006990,0.000867,496505.000000,3197224.790496,24983.440727,99559.000000,0.000133,4,1
1,5.000000,4.626716,0.007000,0.000869,496500.000000,3197220.163780,24983.394460,99558.000000,0.000133,4,1
3,6.000000,6.450559,0.007036,0.000875,496482.000000,3197200.812102,24983.200943,99555.000000,0.000479,4,1
3,6.000000,6.106980,0.007072,0.000880,496464.000000,3197182.491162,24983.017734,99552.000000,0.000479,4,1
3,14.000000,7.132397,0.007156,0.000887,496422.000000,3197161.093971,24982.964241,99549.000000,0.001118,4,1
4,8.000000,7.646589,0.007220,0.000897,496390.000000,3197130.507614,24982.658377,99545.000000,0.000852,4,1
4,16.000000,7.808919,0.007348,0.000906,496326.000000,3197099.271938,24982.580288,99541.000000,0.001703,4,1
1,8.000000,4.065202,0.007364,0.000908,496318.000000,3197095.206736,24982.570125,99540.000000,0.000213,4,1
2,5.000000,4.548926,0.007384,0.000911,496308.000000,3197086.108883,24982.524636,99538.000000,0.000266,4,1
1,9.000000,4.519162,0.007402,0.000912,496299.000000,3197081.589721,24982.513338,99537.000000,0.000240,4,1
5,6.000000,6.051730,0.007462,0.000921,496269.000000,3197051.331074,24982.362044,99532.000000,0.000798,4,1
5,7.000000,6.550209,0.007532,0.000932,496234.000000,3197018.580028,24982.198289,99527.000000,0.000931,4,1
2,6.000000,5.600914,0.007556,0.000935,496222.000000,3197007.378199,24982.086271,99525.000000,0.000319,4,1
3,5.000000,5.340891,0.007586,0.000940,496207.000000,3196991.355526,24982.006158,99522.000000,0.000399,4,1
2,12.000000,5.909588,0.007634,0.000944,496183.000000,3196979.536350,24981.976610,99520.000000,0.000639,4,1
3,7.000000,6.542847,0.007676,0.000950,496162.000000,3196959.907809,24981.780324,99517.000000,0.000559,4,1
8,8.000000,7.995698,0.007804,0.000970,496098.000000,3196895.942224,24981.460496,99509.000000,0.001703,4,1
2,12.000000,5.974332,0.007852,0.000974,496074.000000,3196883.993561,24981.430625,99507.000000,0.000639,4,1
2,5.000000,5.170067,0.007872,0.000977,496064.000000,3196873.653426,24981.327223,99505.000000,0.000266,4,1
2,5.000000,5.133259,0.007892,0.000980,496054.000000,3196863.386908,24981.224558,99503.000000,0.000266,4,1
2,5.000000,5.111099,0.007912,0.000983,496044.000000,3196853.164711,24981.122336,99501.000000,0.000266,4,1
2,11.000000,5.459138,0.007956,0.000987,496022.000000,3196842.246435,24981.095040,99499.000000,0.000585,4,1
1,5.000000,4.566410,0.007966,0.000988,496017.000000,3196837.680025,24981.049376,99498.000000,0.000133,4,1
1,5.000000,4.626716,0.007976,0.000990,496012.000000,3196833.053308,24981.003109,99497.000000,0.000133,4,1
3,6.000000,6.450559,0.008012,0.000996,495994.000000,3196813.701630,24980.809592,99494.000000,0.000479,4,1
3,6.000000,6.106980,0.008048,0.001001,495976.000000,3196795.380690,24980.626383,99491.000000,0.000479,4,1
3,14.000000,7.132397,0.008132,0.001008,495934.000000,3196773.983500,24980.572890,99488.000000,0.001118,4,1
4,8.000000,7.646589,0.008196,0.001018,495902.000000,3196743.397142,24980.267026,99484.000000,0.000852,4,1
4,16.000000,7.808919,0.008324,0.001027,495838.000000,3196712.161466,24980.188937,99480.000000,0.001703,4,1
1,8.000000,4.065202,0.008340,0.001029,495830.000000,3196708.096264,24980.178774,99479.000000,0.000213,4,1
2,5.000000,4.548926,0.008360,0.001032,495820.000000,3196698.998412,24980.133285,99477.000000,0.000266,4,1
1,9.000000,4.519162,0.008378,0.001033,495811.000000,3196694.479250,24980.121987,99476.000000,0.000240,4,1
5,6.000000,6.051730,0.008438,0.001042,495781.000000,3196664.220602,24979.970694,99471.000000,0.000798,4,1
5,7.000000,6.550209,0.008508,0.001053,495746.000000,3196631.469557,24979.806939,99466.000000,0.000931,4,1
2,6.000000,5.600914,0.008532,0.001056,495734.000000,3196620.267728,24979.694920,99464.000000,0.000319,4,1
3,5.000000,5.340891,0.008562,0.001061,495719.000000,3196604.245055,24979.614807,99461.000000,0.000399,4,1
2,12.000000,5.909588,0.008610,0.001065,495695.000000,3196592.425878,24979.585259,99459.000000,0.000639,4,1
3,7.000000,6.542847,0.008652,0.001071,495674.000000,3196572.797337,24979.388974,99456.000000,0.000559,4,1
8,8.000000,7.995698,0.008780,0.001091,495610.000000,3196508.831753,24979.069146,99448.000000,0.001703,4,1
2,12.000000,5.974332,0.008828,0.001095,495586.000000,3196496.883089,24979.039274,99446.000000,0.000639,4,1
2,5.000000,5.170067,0.008848,0.001098,495576.000000,3196486.542955,24978.935873,99444.000000,0.000266,4,1
2,5.000000,5.133259,0.008868,0.001101,495566.000000,3196476.276437,24978.833208,99442.000000,0.000266,4,1
2,5.000000,5.111099,0.008888,0.001104,495556.000000,3196466.054239,24978.730986,99440.000000,0.000266,4,1
2,11.000000,5.459138,0.008932,0.001108,495534.000000,3196455.135963,24978.703690,99438.000000,0.000585,4,1
1,5.000000,4.566410,0.008942,0.001109,495529.000000,3196450.569553,24978.658026,99437.000000,0.000133,4,1
