num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
3,6.000000,6.450559,0.009472,0.001176,495264.000000,3196237.339456,24976.175914,99408.000000,0.000479,4,1
3,6.000000,6.106980,0.009508,0.001182,495246.000000,3196219.018516,24975.992704,99405.000000,0.000479,4,1
3,14.000000,7.132397,0.009592,0.001188,495204.000000,3196197.621325,24975.939211,99402.000000,0.001118,4,1
4,8.000000,7.646589,0.009656,0.001198,495172.000000,3196167.034968,24975.633348,99398.000000,0.000852,4,1
4,16.000000,7.808919,0.009784,0.001208,495108.000000,3196135.799292,24975.555258,99394.000000,0.001703,4,1
1,8.000000,4.065202,0.009800,0.001209,495100.000000,3196131.734090,24975.545095,99393.000000,0.000213,4,1
2,5.000000,4.548926,0.009820,0.001212,495090.000000,3196122.636237,24975.499606,99391.000000,0.000266,4,1
1,9.000000,4.519162,0.009838,0.001213,495081.000000,3196118.117075,24975.488308,99390.000000,0.000240,4,1
5,6.000000,6.051730,0.009898,0.001223,495051.000000,3196087.858428,24975.337015,99385.000000,0.000798,4,1
5,7.000000,6.550209,0.009968,0.001233,495016.000000,3196055.107382,24975.173260,99380.000000,0.000931,4,1
2,6.000000,5.600914,0.009992,0.001236,495004.000000,3196043.905553,24975.061242,99378.000000,0.000319,4,1
3,5.000000,5.340891,0.010022,0.001241,494989.000000,3196027.882880,24974.981128,99375.000000,0.000399,4,1
2,12.000000,5.909588,0.010070,0.001245,494965.000000,3196016.063704,24974.951580,99373.000000,0.000639,4,1
3,7.000000,6.542847,0.010112,0.001251,494944.000000,3195996.435163,24974.755295,99370.000000,0.000559,4,1
8,8.000000,7.995698,0.010240,0.001271,494880.000000,3195932.469578,24974.435467,99362.000000,0.001703,4,1
2,12.000000,5.974332,0.010288,0.001275,494856.000000,3195920.520915,24974.405595,99360.000000,0.000639,4,1
2,5.000000,5.170067,0.010308,0.001278,494846.000000,3195910.180780,24974.302194,99358.000000,0.000266,4,1
2,5.000000,5.133259,0.010328,0.001281,494836.000000,3195899.914262,24974.199529,99356.000000,0.000266,4,1
2,5.000000,5.111099,0.010348,0.001284,494826.000000,3195889.692065,24974.097307,99354.000000,0.000266,4,1
2,11.000000,5.459138,0.010392,0.001288,494804.000000,3195878.773789,24974.070011,99352.000000,0.000585,4,1
1,5.000000,4.566410,0.010402,0.001289,494799.000000,3195874.207379,24974.024347,99351.000000,0.000133,4,1
1,5.000000,4.626716,0.010412,0.001291,494794.000000,3195869.580662,24973.978080,99350.000000,0.000133,4,1
3,6.000000,6.450559,0.010448,0.001297,494776.000000,3195850.228984,24973.784563,99347.000000,0.000479,4,1
3,6.000000,6.106980,0.010484,0.001303,494758.000000,3195831.908044,24973.601354,99344.000000,0.000479,4,1
3,14.000000,7.132397,0.010568,0.001309,494716.000000,3195810.510854,24973.547861,99341.000000,0.001118,4,1
4,8.000000,7.646589,0.010632,0.001319,494684.000000,3195779.924496,24973.241997,99337.000000,0.000852,4,1
4,16.000000,7.808919,0.010760,0.001329,494620.000000,3195748.688820,24973.163908,99333.000000,0.001703,4,1
1,8.000000,4.065202,0.010776,0.001330,494612.000000,3195744.623618,24973.153745,99332.000000,0.000213,4,1
2,5.000000,4.548926,0.010796,0.001333,494602.000000,3195735.525766,24973.108256,99330.000000,0.000266,4,1
1,9.000000,4.519162,0.010814,0.001334,494593.000000,3195731.006604,24973.096958,99329.000000,0.000240,4,1
