energy_weight,avg_energy_per_task,acceptance_rate,sla_compliance_rate,avg_reward,total_energy,total_accepted,total_tasks
0.6,0.0013146167732447382,0.529,0.943289224952741,31.18648461052395,0.6954322730464665,529,1000
0.8,0.0011581965471844948,0.539,0.948051948051948,33.25622503129749,0.6242679389324427,539,1000
