num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
1,5.000000,4.864382,0.001416,0.000211,499292.000000,3199323.917851,24997.721730,99860.000000,0.000133,2,1
1,4.000000,4.188707,0.001424,0.000213,499288.000000,3199319.729145,24997.714906,99859.000000,0.000106,2,1
2,3.000000,2.670446,0.001436,0.000214,499282.000000,3199314.388254,24997.688202,99857.000000,0.000160,2,1
1,3.000000,2.555549,0.001442,0.000215,499279.000000,3199311.832704,24997.662646,99856.000000,0.000080,2,1
2,4.000000,3.823295,0.001458,0.000217,499271.000000,3199304.186115,24997.586180,99854.000000,0.000213,2,1
2,7.000000,6.698595,0.001486,0.000222,499257.000000,3199290.788924,24997.568349,99852.000000,0.000373,2,1
2,4.000000,3.823295,0.001502,0.000224,499249.000000,3199283.142335,24997.491883,99850.000000,0.000213,2,1
1,4.000000,4.188707,0.001510,0.000225,499245.000000,3199278.953628,24997.485060,99849.000000,0.000106,2,1
2,3.000000,2.670446,0.001522,0.000227,499239.000000,3199273.612737,24997.458355,99847.000000,0.000160,2,1
2,8.000000,7.713378,0.001554,0.000232,499223.000000,3199258.185980,24997.438833,99845.000000,0.000426,2,1
1,5.000000,4.864382,0.001564,0.000233,499218.000000,3199253.321598,24997.431446,99844.000000,0.000133,2,1
2,8.000000,7.713378,0.001596,0.000238,499202.000000,3199237.894841,24997.411924,99842.000000,0.000426,2,1
2,4.000000,3.823295,0.001612,0.000241,499194.000000,3199230.248252,24997.335458,99840.000000,0.000213,2,1
1,3.000000,2.555549,0.001618,0.000241,499191.000000,3199227.692702,24997.309902,99839.000000,0.000080,2,1
1,5.000000,4.864382,0.001628,0.000243,499186.000000,3199222.828320,24997.302515,99838.000000,0.000133,2,1
1,3.000000,2.555549,0.001634,0.000244,499183.000000,3199220.272770,24997.276960,99837.000000,0.000080,2,1
2,7.000000,6.698595,0.001662,0.000248,499169.000000,3199206.875580,24997.259129,99835.000000,0.000373,2,1
1,4.000000,4.188707,0.001670,0.000249,499165.000000,3199202.686873,24997.252305,99834.000000,0.000106,2,1
