num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
2,5.000000,5.170067,0.011098,0.000935,494451.000000,3197007.810998,24985.372665,0.000000,0.000266,1,1
2,5.000000,5.133259,0.011118,0.000938,494441.000000,3196997.544480,24985.270000,0.000000,0.000266,1,1
2,5.000000,5.111099,0.011138,0.000941,494431.000000,3196987.322283,24985.167778,0.000000,0.000266,1,1
4,17.000000,5.459138,0.011274,0.000948,494363.000000,3196965.485731,24985.113186,0.000000,0.001810,1,1
1,5.000000,4.566410,0.011284,0.000950,494358.000000,3196960.919321,24985.067522,0.000000,0.000133,1,1
1,5.000000,4.626716,0.011294,0.000951,494353.000000,3196956.292605,24985.021255,0.000000,0.000133,1,1
3,6.000000,6.450559,0.011330,0.000957,494335.000000,3196936.940927,24984.827738,0.000000,0.000479,1,1
3,6.000000,6.106980,0.011366,0.000963,494317.000000,3196918.619987,24984.644529,0.000000,0.000479,1,1
6,27.000000,7.132397,0.011690,0.000976,494155.000000,3196875.825606,24984.537543,0.000000,0.004311,1,1
4,8.000000,7.646589,0.011754,0.000986,494123.000000,3196845.239248,24984.231679,0.000000,0.000852,1,1
8,31.000000,7.808919,0.012250,0.001005,493875.000000,3196782.767897,24984.075501,0.000000,0.006600,1,1
1,8.000000,4.065202,0.012266,0.001007,493867.000000,3196778.702694,24984.065338,0.000000,0.000213,1,1
3,6.000000,5.646779,0.012302,0.001012,493849.000000,3196761.762358,24983.997104,0.000000,0.000479,1,1
2,11.000000,4.519162,0.012346,0.001015,493827.000000,3196752.724034,24983.974508,0.000000,0.000585,1,1
9,10.000000,10.155189,0.012526,0.001043,493737.000000,3196661.327335,24983.702180,0.000000,0.002395,1,1
11,12.000000,11.650627,0.012790,0.001083,493605.000000,3196533.170436,24983.341919,0.000000,0.003513,1,1
2,6.000000,5.600914,0.012814,0.001087,493593.000000,3196521.968607,24983.229901,0.000000,0.000319,1,1
6,8.000000,8.022673,0.012910,0.001102,493545.000000,3196473.832569,24983.069674,0.000000,0.001277,1,1
4,19.000000,5.909588,0.013062,0.001109,493469.000000,3196450.194216,24983.010578,0.000000,0.002023,1,1
1,5.000000,4.566410,0.013072,0.001111,493464.000000,3196445.627806,24982.964914,0.000000,0.000133,1,1
1,5.000000,4.626716,0.013082,0.001112,493459.000000,3196441.001089,24982.918647,0.000000,0.000133,1,1
3,6.000000,6.450559,0.013118,0.001118,493441.000000,3196421.649411,24982.725130,0.000000,0.000479,1,1
2,5.000000,5.170067,0.013138,0.001121,493431.000000,3196411.309277,24982.621729,0.000000,0.000266,1,1
2,5.000000,5.133259,0.013158,0.001125,493421.000000,3196401.042759,24982.519064,0.000000,0.000266,1,1
2,5.000000,5.111099,0.013178,0.001128,493411.000000,3196390.820561,24982.416842,0.000000,0.000266,1,1
4,17.000000,5.459138,0.013314,0.001135,493343.000000,3196368.984010,24982.362250,0.000000,0.001810,1,1
1,5.000000,4.566410,0.013324,0.001136,493338.000000,3196364.417600,24982.316586,0.000000,0.000133,1,1
1,5.000000,4.626716,0.013334,0.001138,493333.000000,3196359.790883,24982.270319,0.000000,0.000133,1,1
3,6.000000,6.450559,0.013370,0.001144,493315.000000,3196340.439205,24982.076802,0.000000,0.000479,1,1
3,6.000000,6.106980,0.013406,0.001149,493297.000000,3196322.118265,24981.893593,0.000000,0.000479,1,1
6,27.000000,7.132397,0.013730,0.001163,493135.000000,3196279.323884,24981.786607,0.000000,0.004311,1,1
4,8.000000,7.646589,0.013794,0.001172,493103.000000,3196248.737526,24981.480743,0.000000,0.000852,1,1
4,17.000000,5.459138,0.013930,0.001179,493035.000000,3196226.900975,24981.426152,0.000000,0.001810,1,1
