num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
6,8.000000,8.022673,0.000096,0.000015,499952.000000,3199951.863962,24999.839773,0.000000,0.001277,1,1
4,19.000000,5.909588,0.000248,0.000022,499876.000000,3199928.225609,24999.780677,0.000000,0.002023,1,1
4,17.000000,5.459138,0.000384,0.000029,499808.000000,3199906.389057,24999.726086,0.000000,0.001810,1,1
3,7.000000,6.542847,0.000426,0.000035,499787.000000,3199886.760516,24999.529801,0.000000,0.000559,1,1
16,16.000000,15.987094,0.000938,0.000115,499531.000000,3199630.967009,24998.890145,0.000000,0.006813,1,1
4,20.000000,5.974332,0.001098,0.000123,499451.000000,3199607.069681,24998.830401,0.000000,0.002129,1,1
3,6.000000,6.106980,0.001134,0.000129,499433.000000,3199588.748741,24998.647192,0.000000,0.000479,1,1
6,27.000000,7.132397,0.001458,0.000142,499271.000000,3199545.954360,24998.540206,0.000000,0.004311,1,1
4,8.000000,7.646589,0.001522,0.000151,499239.000000,3199515.368002,24998.234343,0.000000,0.000852,1,1
4,17.000000,5.459138,0.001658,0.000158,499171.000000,3199493.531451,24998.179751,0.000000,0.001810,1,1
1,5.000000,4.566410,0.001668,0.000160,499166.000000,3199488.965041,24998.134087,0.000000,0.000133,1,1
1,5.000000,4.626716,0.001678,0.000161,499161.000000,3199484.338324,24998.087820,0.000000,0.000133,1,1
3,6.000000,6.450559,0.001714,0.000167,499143.000000,3199464.986646,24997.894303,0.000000,0.000479,1,1
3,6.000000,6.106980,0.001750,0.000173,499125.000000,3199446.665706,24997.711094,0.000000,0.000479,1,1
6,27.000000,7.132397,0.002074,0.000186,498963.000000,3199403.871325,24997.604108,0.000000,0.004311,1,1
4,8.000000,7.646589,0.002138,0.000196,498931.000000,3199373.284967,24997.298244,0.000000,0.000852,1,1
8,31.000000,7.808919,0.002634,0.000215,498683.000000,3199310.813616,24997.142066,0.000000,0.006600,1,1
1,8.000000,4.065202,0.002650,0.000217,498675.000000,3199306.748414,24997.131903,0.000000,0.000213,1,1
3,6.000000,5.646779,0.002686,0.000222,498657.000000,3199289.808077,24997.063669,0.000000,0.000479,1,1
2,11.000000,4.519162,0.002730,0.000225,498635.000000,3199280.769754,24997.041073,0.000000,0.000585,1,1
9,10.000000,10.155189,0.002910,0.000253,498545.000000,3199189.373055,24996.768745,0.000000,0.002395,1,1
11,12.000000,11.650627,0.003174,0.000293,498413.000000,3199061.216156,24996.408484,0.000000,0.003513,1,1
2,6.000000,5.600914,0.003198,0.000297,498401.000000,3199050.014327,24996.296465,0.000000,0.000319,1,1
6,8.000000,8.022673,0.003294,0.000312,498353.000000,3199001.878288,24996.136239,0.000000,0.001277,1,1
4,19.000000,5.909588,0.003446,0.000319,498277.000000,3198978.239935,24996.077143,0.000000,0.002023,1,1
3,7.000000,6.542847,0.003488,0.000325,498256.000000,3198958.611395,24995.880857,0.000000,0.000559,1,1
16,16.000000,15.987094,0.004000,0.000405,498000.000000,3198702.817887,24995.241202,0.000000,0.006813,1,1
4,20.000000,5.974332,0.004160,0.000413,497920.000000,3198678.920559,24995.181458,0.000000,0.002129,1,1
2,5.000000,5.170067,0.004180,0.000416,497910.000000,3198668.580425,24995.078057,0.000000,0.000266,1,1
2,5.000000,5.133259,0.004200,0.000419,497900.000000,3198658.313907,24994.975392,0.000000,0.000266,1,1
2,5.000000,5.111099,0.004220,0.000422,497890.000000,3198648.091709,24994.873170,0.000000,0.000266,1,1
8,31.000000,7.808919,0.004716,0.000442,497642.000000,3198585.620358,24994.716991,0.000000,0.006600,1,1
1,8.000000,4.065202,0.004732,0.000443,497634.000000,3198581.555156,24994.706828,0.000000,0.000213,1,1
3,6.000000,5.646779,0.004768,0.000449,497616.000000,3198564.614819,24994.638594,0.000000,0.000479,1,1
2,11.000000,4.519162,0.004812,0.000451,497594.000000,3198555.576496,24994.615999,0.000000,0.000585,1,1
9,10.000000,10.155189,0.004992,0.000480,497504.000000,3198464.179797,24994.343671,0.000000,0.002395,1,1
11,12.000000,11.650627,0.005256,0.000520,497372.000000,3198336.022898,24993.983409,0.000000,0.003513,1,1
2,6.000000,5.600914,0.005280,0.000523,497360.000000,3198324.821069,24993.871391,0.000000,0.000319,1,1
6,8.000000,8.022673,0.005376,0.000539,497312.000000,3198276.685030,24993.711164,0.000000,0.001277,1,1
4,19.000000,5.909588,0.005528,0.000546,497236.000000,3198253.046678,24993.652068,0.000000,0.002023,1,1
3,7.000000,6.542847,0.005570,0.000552,497215.000000,3198233.418137,24993.455783,0.000000,0.000559,1,1
16,16.000000,15.987094,0.006082,0.000632,496959.000000,3197977.624629,24992.816127,0.000000,0.006813,1,1
4,20.000000,5.974332,0.006242,0.000639,496879.000000,3197953.727302,24992.756384,0.000000,0.002129,1,1
2,5.000000,5.170067,0.006262,0.000643,496869.000000,3197943.387167,24992.652983,0.000000,0.000266,1,1
2,5.000000,5.133259,0.006282,0.000646,496859.000000,3197933.120649,24992.550317,0.000000,0.000266,1,1
2,5.000000,5.111099,0.006302,0.000649,496849.000000,3197922.898452,24992.448095,0.000000,0.000266,1,1
8,31.000000,7.808919,0.006798,0.000669,496601.000000,3197860.427100,24992.291917,0.000000,0.006600,1,1
1,8.000000,4.065202,0.006814,0.000670,496593.000000,3197856.361898,24992.281754,0.000000,0.000213,1,1
3,6.000000,5.646779,0.006850,0.000675,496575.000000,3197839.421561,24992.213520,0.000000,0.000479,1,1
2,11.000000,4.519162,0.006894,0.000678,496553.000000,3197830.383238,24992.190924,0.000000,0.000585,1,1
9,10.000000,10.155189,0.007074,0.000707,496463.000000,3197738.986539,24991.918596,0.000000,0.002395,1,1
11,12.000000,11.650627,0.007338,0.000747,496331.000000,3197610.829640,24991.558335,0.000000,0.003513,1,1
2,6.000000,5.600914,0.007362,0.000750,496319.000000,3197599.627811,24991.446317,0.000000,0.000319,1,1
6,8.000000,8.022673,0.007458,0.000765,496271.000000,3197551.491772,24991.286090,0.000000,0.001277,1,1
4,19.000000,5.909588,0.007610,0.000773,496195.000000,3197527.853420,24991.226994,0.000000,0.002023,1,1
3,7.000000,6.542847,0.007652,0.000779,496174.000000,3197508.224879,24991.030709,0.000000,0.000559,1,1
16,16.000000,15.987094,0.008164,0.000859,495918.000000,3197252.431371,24990.391053,0.000000,0.006813,1,1
4,20.000000,5.974332,0.008324,0.000866,495838.000000,3197228.534044,24990.331309,0.000000,0.002129,1,1
2,5.000000,5.170067,0.008344,0.000869,495828.000000,3197218.193909,24990.227908,0.000000,0.000266,1,1
2,5.000000,5.133259,0.008364,0.000873,495818.000000,3197207.927391,24990.125243,0.000000,0.000266,1,1
2,5.000000,5.111099,0.008384,0.000876,495808.000000,3197197.705194,24990.023021,0.000000,0.000266,1,1
8,31.000000,7.808919,0.008880,0.000895,495560.000000,3197135.233842,24989.866843,0.000000,0.006600,1,1
1,8.000000,4.065202,0.008896,0.000897,495552.000000,3197131.168640,24989.856680,0.000000,0.000213,1,1
3,6.000000,5.646779,0.008932,0.000902,495534.000000,3197114.228303,24989.788446,0.000000,0.000479,1,1
2,11.000000,4.519162,0.008976,0.000905,495512.000000,3197105.189980,24989.765850,0.000000,0.000585,1,1
9,10.000000,10.155189,0.009156,0.000933,495422.000000,3197013.793281,24989.493522,0.000000,0.002395,1,1
11,12.000000,11.650627,0.009420,0.000973,495290.000000,3196885.636382,24989.133261,0.000000,0.003513,1,1
2,6.000000,5.600914,0.009444,0.000977,495278.000000,3196874.434553,24989.021242,0.000000,0.000319,1,1
6,8.000000,8.022673,0.009540,0.000992,495230.000000,3196826.298515,24988.861016,0.000000,0.001277,1,1
4,19.000000,5.909588,0.009692,0.000999,495154.000000,3196802.660162,24988.801920,0.000000,0.002023,1,1
3,7.000000,6.542847,0.009734,0.001005,495133.000000,3196783.031621,24988.605634,0.000000,0.000559,1,1
16,16.000000,15.987094,0.010246,0.001085,494877.000000,3196527.238114,24987.965978,0.000000,0.006813,1,1
4,20.000000,5.974332,0.010406,0.001093,494797.000000,3196503.340786,24987.906235,0.000000,0.002129,1,1
