timestamp,task_id,num_vms,cpu_req,mem_req,chosen_hw_type,accepted,energy_cost
7,138,1,5,4.56641,4,1,1.28991e-05
7,140,1,8,4.0652,2,1,1.63151e-05
7,142,3,5,4.54893,2,1,1.63151e-05
7,144,2,9,4.51916,2,1,1.63151e-05
7,146,9,6,6.05173,2,1,1.63151e-05
7,148,3,6,6.45056,4,1,1.28991e-05
8,152,6,14,7.1324,2,1,1.83822e-05
8,161,4,11,5.45914,2,1,1.83751e-05
8,152,4,8,7.64659,4,1,1.4511e-05
8,163,3,7,6.54285,4,1,1.45113e-05
8,154,6,5,5.34089,2,1,1.83822e-05
8,154,1,5,4.62672,4,1,1.4511e-05
8,156,2,5,5.1111,4,1,1.45111e-05
8,165,1,8,4.0652,2,1,1.83751e-05
8,158,4,12,5.90959,2,1,1.83822e-05
8,167,2,9,4.51916,2,1,1.83751e-05
8,160,8,16,7.80892,2,1,1.83822e-05
8,169,16,8,7.9957,2,1,1.83751e-05
8,162,1,5,4.56641,4,1,1.45111e-05
8,171,9,6,6.05173,2,1,1.83751e-05
8,164,3,5,4.54893,2,1,1.83822e-05
8,166,3,6,6.45056,4,1,1.45111e-05
8,168,11,7,6.55021,2,1,1.83822e-05
9,179,4,11,5.45914,2,1,2.04466e-05
9,179,4,8,7.64659,4,1,1.61236e-05
9,158,6,14,7.1324,2,1,2.04485e-05
9,181,1,5,4.62672,4,1,1.61236e-05
9,181,3,7,6.54285,4,1,1.61233e-05
9,160,6,5,5.34089,2,1,2.04485e-05
9,183,16,8,7.9957,2,1,2.04409e-05
9,183,1,8,4.0652,2,1,2.04466e-05
9,162,2,5,5.1111,4,1,1.61232e-05
9,185,2,9,4.51916,2,1,2.04466e-05
9,164,4,12,5.90959,2,1,2.04485e-05
9,187,9,6,6.05173,2,1,2.04466e-05
9,166,8,16,7.80892,2,1,2.04485e-05
9,168,1,5,4.56641,4,1,1.61232e-05
9,170,3,5,4.54893,2,1,2.04485e-05
9,172,3,6,6.45056,4,1,1.61232e-05
9,174,11,7,6.55021,2,1,2.04485e-05
10,185,4,11,5.45914,2,1,2.25173e-05
10,194,6,14,7.1324,2,1,2.25139e-05
10,188,6,5,5.34089,2,1,2.25095e-05
10,187,3,7,6.54285,4,1,1.77354e-05
10,196,4,8,7.64659,4,1,1.77354e-05
10,190,2,5,5.1111,4,1,1.77358e-05
10,189,1,8,4.0652,2,1,2.25173e-05
10,198,4,12,5.90959,2,1,2.25139e-05
10,192,1,5,4.56641,4,1,1.77358e-05
10,191,2,9,4.51916,2,1,2.25173e-05
10,200,8,16,7.80892,2,1,2.25139e-05
10,194,3,6,6.45056,4,1,1.77358e-05
10,193,9,6,6.05173,2,1,2.25173e-05
10,202,3,5,4.54893,2,1,2.25139e-05
10,196,11,7,6.55021,2,1,2.25095e-05
10,204,1,5,4.62672,4,1,1.77354e-05
10,206,16,8,7.9957,2,1,2.25139e-05
11,215,2,5,5.1111,4,1,1.93476e-05
11,203,6,5,5.34089,2,1,2.4581e-05
11,200,6,14,7.1324,2,1,2.45891e-05
11,217,4,11,5.45914,2,1,2.45882e-05
11,202,4,8,7.64659,4,1,1.93475e-05
11,205,3,7,6.54285,4,1,1.93479e-05
11,219,1,5,4.56641,4,1,1.93476e-05
11,204,4,12,5.90959,2,1,2.45891e-05
11,207,11,7,6.55021,2,1,2.4581e-05
11,221,1,8,4.0652,2,1,2.45882e-05
11,206,8,16,7.80892,2,1,2.45891e-05
11,208,3,5,4.54893,2,1,2.45891e-05
11,223,2,9,4.51916,2,1,2.45882e-05
11,210,1,5,4.62672,4,1,1.93475e-05
11,225,9,6,6.05173,2,1,2.45882e-05
11,227,3,6,6.45056,4,1,1.93476e-05
11,212,16,8,7.9957,2,1,2.45891e-05
12,212,6,14,7.1324,2,1,2.66555e-05
12,236,6,5,5.34089,2,1,2.66655e-05
12,221,2,5,5.1111,4,1,2.09596e-05
12,214,4,8,7.64659,4,1,2.09601e-05
12,238,3,7,6.54285,4,1,2.09597e-05
12,223,4,11,5.45914,2,1,2.66678e-05
12,216,4,12,5.90959,2,1,2.66555e-05
12,240,16,8,7.9957,2,1,2.66655e-05
12,225,1,5,4.56641,4,1,2.09596e-05
12,218,8,16,7.80892,2,1,2.66555e-05
12,242,11,7,6.55021,2,1,2.66655e-05
12,227,1,8,4.0652,2,1,2.66678e-05
12,220,3,5,4.54893,2,1,2.66555e-05
12,229,2,9,4.51916,2,1,2.66678e-05
12,222,1,5,4.62672,4,1,2.09601e-05
12,231,9,6,6.05173,2,1,2.66678e-05
12,233,3,6,6.45056,4,1,2.09596e-05
13,248,4,8,7.64659,4,1,2.25717e-05
13,242,6,5,5.34089,2,1,2.87495e-05
13,230,6,14,7.1324,2,1,2.87342e-05
13,250,1,5,4.62672,4,1,2.25717e-05
13,244,3,7,6.54285,4,1,2.25717e-05
13,232,2,5,5.1111,4,1,2.25722e-05
13,234,4,12,5.90959,2,1,2.87342e-05
13,246,16,8,7.9957,2,1,2.87495e-05
13,236,4,11,5.45914,2,1,2.87342e-05
13,248,11,7,6.55021,2,1,2.87495e-05
13,238,8,16,7.80892,2,1,2.87342e-05
13,240,1,5,4.56641,4,1,2.25722e-05
13,242,1,8,4.0652,2,1,2.87342e-05
13,244,3,5,4.54893,2,1,2.87342e-05
13,246,2,9,4.51916,2,1,2.87342e-05
13,248,9,6,6.05173,2,1,2.87342e-05
13,250,3,6,6.45056,4,1,2.25722e-05
14,254,4,8,7.64659,4,1,2.41837e-05
14,263,4,11,5.45914,2,1,3.08201e-05
14,254,6,14,7.1324,2,1,3.08316e-05
14,265,3,7,6.54285,4,1,2.41842e-05
14,256,1,5,4.62672,4,1,2.41837e-05
14,256,6,5,5.34089,2,1,3.08316e-05
14,267,1,8,4.0652,2,1,3.08201e-05
14,258,2,5,5.1111,4,1,2.41838e-05
14,269,2,9,4.51916,2,1,3.08201e-05
14,260,4,12,5.90959,2,1,3.08316e-05
14,271,16,8,7.9957,2,1,3.08201e-05
14,262,8,16,7.80892,2,1,3.08316e-05
14,273,9,6,6.05173,2,1,3.08201e-05
14,264,1,5,4.56641,4,1,2.41838e-05
14,266,3,5,4.54893,2,1,3.08316e-05
14,268,3,6,6.45056,4,1,2.41838e-05
14,270,11,7,6.55021,2,1,3.08316e-05
15,281,4,11,5.45914,2,1,3.29218e-05
15,281,4,8,7.64659,4,1,2.57963e-05
15,260,6,14,7.1324,2,1,3.29245e-05
15,283,3,7,6.54285,4,1,2.57958e-05
15,283,1,5,4.62672,4,1,2.57963e-05
15,262,6,5,5.34089,2,1,3.29245e-05
15,285,1,8,4.0652,2,1,3.29218e-05
15,285,16,8,7.9957,2,1,3.29117e-05
15,264,2,5,5.1111,4,1,2.57957e-05
15,287,2,9,4.51916,2,1,3.29218e-05
15,266,4,12,5.90959,2,1,3.29245e-05
15,289,9,6,6.05173,2,1,3.29218e-05
15,268,8,16,7.80892,2,1,3.29245e-05
15,270,1,5,4.56641,4,1,2.57957e-05
15,272,3,5,4.54893,2,1,3.29245e-05
15,274,3,6,6.45056,4,1,2.57957e-05
15,276,11,7,6.55021,2,1,3.29245e-05
16,287,4,11,5.45914,2,1,3.50192e-05
16,290,6,5,5.34089,2,1,3.50062e-05
16,296,6,14,7.1324,2,1,3.50149e-05
16,289,3,7,6.54285,4,1,2.74077e-05
16,292,2,5,5.1111,4,1,2.74083e-05
16,298,4,8,7.64659,4,1,2.74078e-05
16,291,1,8,4.0652,2,1,3.50192e-05
16,294,1,5,4.56641,4,1,2.74083e-05
16,300,4,12,5.90959,2,1,3.50149e-05
16,293,2,9,4.51916,2,1,3.50192e-05
16,296,3,6,6.45056,4,1,2.74083e-05
16,302,8,16,7.80892,2,1,3.50149e-05
16,295,9,6,6.05173,2,1,3.50192e-05
16,298,11,7,6.55021,2,1,3.50062e-05
16,304,3,5,4.54893,2,1,3.50149e-05
16,306,1,5,4.62672,4,1,2.74078e-05
16,308,16,8,7.9957,2,1,3.50149e-05
17,305,6,5,5.34089,2,1,3.71036e-05
17,317,2,5,5.1111,4,1,2.90197e-05
17,302,6,14,7.1324,2,1,3.71168e-05
17,307,3,7,6.54285,4,1,2.90203e-05
17,319,4,11,5.45914,2,1,3.71151e-05
17,304,4,8,7.64659,4,1,2.90196e-05
17,309,11,7,6.55021,2,1,3.71036e-05
17,321,1,5,4.56641,4,1,2.90197e-05
17,306,4,12,5.90959,2,1,3.71168e-05
17,323,1,8,4.0652,2,1,3.71151e-05
17,308,8,16,7.80892,2,1,3.71168e-05
17,325,2,9,4.51916,2,1,3.71151e-05
17,310,3,5,4.54893,2,1,3.71168e-05
17,327,9,6,6.05173,2,1,3.71151e-05
17,312,1,5,4.62672,4,1,2.90196e-05
17,329,3,6,6.45056,4,1,2.90197e-05
17,314,16,8,7.9957,2,1,3.71168e-05
18,338,6,5,5.34089,2,1,3.92182e-05
18,323,2,5,5.1111,4,1,3.06316e-05
18,314,6,14,7.1324,2,1,3.92039e-05
18,340,3,7,6.54285,4,1,3.06316e-05
18,316,4,8,7.64659,4,1,3.06322e-05
18,325,4,11,5.45914,2,1,3.92214e-05
18,342,16,8,7.9957,2,1,3.92182e-05
18,318,4,12,5.90959,2,1,3.92039e-05
18,327,1,5,4.56641,4,1,3.06316e-05
18,344,11,7,6.55021,2,1,3.92182e-05
18,320,8,16,7.80892,2,1,3.92039e-05
18,329,1,8,4.0652,2,1,3.92214e-05
18,322,3,5,4.54893,2,1,3.92039e-05
18,331,2,9,4.51916,2,1,3.92214e-05
18,324,1,5,4.62672,4,1,3.06322e-05
18,333,9,6,6.05173,2,1,3.92214e-05
18,335,3,6,6.45056,4,1,3.06316e-05
19,344,6,5,5.34089,2,1,4.1329e-05
19,332,6,14,7.1324,2,1,4.13084e-05
19,350,4,8,7.64659,4,1,3.22435e-05
19,346,3,7,6.54285,4,1,3.22435e-05
19,334,2,5,5.1111,4,1,3.22442e-05
19,352,1,5,4.62672,4,1,3.22435e-05
19,348,16,8,7.9957,2,1,4.1329e-05
19,336,4,12,5.90959,2,1,4.13084e-05
19,350,11,7,6.55021,2,1,4.1329e-05
19,338,4,11,5.45914,2,1,4.13084e-05
19,340,8,16,7.80892,2,1,4.13084e-05
19,342,1,5,4.56641,4,1,3.22442e-05
19,344,1,8,4.0652,2,1,4.13084e-05
19,346,3,5,4.54893,2,1,4.13084e-05
19,348,2,9,4.51916,2,1,4.13084e-05
19,350,9,6,6.05173,2,1,4.13084e-05
19,352,3,6,6.45056,4,1,3.22442e-05
20,356,6,14,7.1324,2,1,4.34361e-05
20,365,4,11,5.45914,2,1,4.34202e-05
20,356,4,8,7.64659,4,1,3.38553e-05
20,358,6,5,5.34089,2,1,4.34361e-05
20,367,3,7,6.54285,4,1,3.38561e-05
20,358,1,5,4.62672,4,1,3.38553e-05
20,360,2,5,5.1111,4,1,3.38554e-05
20,369,1,8,4.0652,2,1,4.34202e-05
20,362,4,12,5.90959,2,1,4.34361e-05
20,371,2,9,4.51916,2,1,4.34202e-05
20,364,8,16,7.80892,2,1,4.34361e-05
20,373,16,8,7.9957,2,1,4.34202e-05
20,366,1,5,4.56641,4,1,3.38554e-05
20,375,9,6,6.05173,2,1,4.34202e-05
20,368,3,5,4.54893,2,1,4.34361e-05
20,370,3,6,6.45056,4,1,3.38554e-05
20,372,11,7,6.55021,2,1,4.34361e-05
21,383,4,11,5.45914,2,1,4.55521e-05
21,383,4,8,7.64659,4,1,3.54679e-05
21,362,6,14,7.1324,2,1,4.55557e-05
21,385,1,5,4.62672,4,1,3.54679e-05
21,385,3,7,6.54285,4,1,3.54672e-05
21,364,6,5,5.34089,2,1,4.55557e-05
21,387,16,8,7.9957,2,1,4.55376e-05
21,387,1,8,4.0652,2,1,4.55521e-05
21,366,2,5,5.1111,4,1,3.54671e-05
21,389,2,9,4.51916,2,1,4.55521e-05
21,368,4,12,5.90959,2,1,4.55557e-05
21,391,9,6,6.05173,2,1,4.55521e-05
21,370,8,16,7.80892,2,1,4.55557e-05
21,372,1,5,4.56641,4,1,3.54671e-05
21,374,3,5,4.54893,2,1,4.55557e-05
21,376,3,6,6.45056,4,1,3.54671e-05
21,378,11,7,6.55021,2,1,4.55557e-05
22,389,4,11,5.45914,2,1,4.76762e-05
22,398,6,14,7.1324,2,1,4.76711e-05
22,392,6,5,5.34089,2,1,4.76579e-05
22,391,3,7,6.54285,4,1,3.70789e-05
22,400,4,8,7.64659,4,1,3.7079e-05
22,394,2,5,5.1111,4,1,3.70798e-05
22,393,1,8,4.0652,2,1,4.76762e-05
22,402,4,12,5.90959,2,1,4.76711e-05
22,396,1,5,4.56641,4,1,3.70798e-05
22,395,2,9,4.51916,2,1,4.76762e-05
22,404,8,16,7.80892,2,1,4.76711e-05
22,398,3,6,6.45056,4,1,3.70798e-05
22,397,9,6,6.05173,2,1,4.76762e-05
22,406,3,5,4.54893,2,1,4.76711e-05
22,400,11,7,6.55021,2,1,4.76579e-05
22,408,1,5,4.62672,4,1,3.7079e-05
22,410,16,8,7.9957,2,1,4.76711e-05
23,419,2,5,5.1111,4,1,3.86908e-05
23,404,6,14,7.1324,2,1,4.97996e-05
23,407,6,5,5.34089,2,1,4.97812e-05
23,421,4,11,5.45914,2,1,4.97971e-05
23,406,4,8,7.64659,4,1,3.86907e-05
23,409,3,7,6.54285,4,1,3.86916e-05
23,423,1,5,4.56641,4,1,3.86908e-05
23,408,4,12,5.90959,2,1,4.97996e-05
23,411,11,7,6.55021,2,1,4.97812e-05
23,425,1,8,4.0652,2,1,4.97971e-05
23,410,8,16,7.80892,2,1,4.97996e-05
23,427,2,9,4.51916,2,1,4.97971e-05
23,412,3,5,4.54893,2,1,4.97996e-05
23,429,9,6,6.05173,2,1,4.97971e-05
23,414,1,5,4.62672,4,1,3.86907e-05
23,431,3,6,6.45056,4,1,3.86908e-05
23,416,16,8,7.9957,2,1,4.97996e-05
24,425,2,5,5.1111,4,1,4.03025e-05
24,440,6,5,5.34089,2,1,5.19261e-05
24,416,6,14,7.1324,2,1,5.19074e-05
24,427,4,11,5.45914,2,1,5.19301e-05
24,418,4,8,7.64659,4,1,4.03033e-05
24,442,3,7,6.54285,4,1,4.03025e-05
24,429,1,5,4.56641,4,1,4.03025e-05
24,420,4,12,5.90959,2,1,5.19074e-05
24,444,16,8,7.9957,2,1,5.19261e-05
24,431,1,8,4.0652,2,1,5.19301e-05
24,422,8,16,7.80892,2,1,5.19074e-05
24,446,11,7,6.55021,2,1,5.19261e-05
24,433,2,9,4.51916,2,1,5.19301e-05
24,424,3,5,4.54893,2,1,5.19074e-05
24,435,9,6,6.05173,2,1,5.19301e-05
24,426,1,5,4.62672,4,1,4.03033e-05
24,437,3,6,6.45056,4,1,4.03025e-05
25,434,6,14,7.1324,2,1,5.40378e-05
25,452,4,8,7.64659,4,1,4.19143e-05
25,446,6,5,5.34089,2,1,5.40635e-05
25,436,2,5,5.1111,4,1,4.19151e-05
25,454,1,5,4.62672,4,1,4.19143e-05
25,448,3,7,6.54285,4,1,4.19142e-05
25,438,4,12,5.90959,2,1,5.40378e-05
25,450,16,8,7.9957,2,1,5.40635e-05
25,440,4,11,5.45914,2,1,5.40378e-05
25,452,11,7,6.55021,2,1,5.40635e-05
25,442,8,16,7.80892,2,1,5.40378e-05
25,444,1,5,4.56641,4,1,4.19151e-05
25,446,1,8,4.0652,2,1,5.40378e-05
25,448,3,5,4.54893,2,1,5.40378e-05
25,450,2,9,4.51916,2,1,5.40378e-05
25,452,9,6,6.05173,2,1,5.40378e-05
25,454,3,6,6.45056,4,1,4.19151e-05
26,467,4,11,5.45914,2,1,5.61753e-05
26,458,6,14,7.1324,2,1,5.61957e-05
26,458,4,8,7.64659,4,1,4.35258e-05
26,469,3,7,6.54285,4,1,4.35268e-05
26,460,6,5,5.34089,2,1,5.61957e-05
26,460,1,5,4.62672,4,1,4.35258e-05
26,471,1,8,4.0652,2,1,5.61753e-05
26,462,2,5,5.1111,4,1,4.35259e-05
26,473,2,9,4.51916,2,1,5.61753e-05
26,464,4,12,5.90959,2,1,5.61957e-05
26,475,16,8,7.9957,2,1,5.61753e-05
26,466,8,16,7.80892,2,1,5.61957e-05
26,477,9,6,6.05173,2,1,5.61753e-05
26,468,1,5,4.56641,4,1,4.35259e-05
26,470,3,5,4.54893,2,1,5.61957e-05
26,472,3,6,6.45056,4,1,4.35259e-05
26,474,11,7,6.55021,2,1,5.61957e-05
27,485,4,8,7.64659,4,1,4.51385e-05
27,464,6,14,7.1324,2,1,5.83419e-05
27,485,4,11,5.45914,2,1,5.83376e-05
27,487,1,5,4.62672,4,1,4.51385e-05
27,466,6,5,5.34089,2,1,5.83419e-05
27,487,3,7,6.54285,4,1,4.51376e-05
27,489,16,8,7.9957,2,1,5.83187e-05
27,489,1,8,4.0652,2,1,5.83376e-05
27,468,2,5,5.1111,4,1,4.51375e-05
27,491,2,9,4.51916,2,1,5.83376e-05
27,470,4,12,5.90959,2,1,5.83419e-05
27,493,9,6,6.05173,2,1,5.83376e-05
27,472,8,16,7.80892,2,1,5.83419e-05
27,474,1,5,4.56641,4,1,4.51375e-05
27,476,3,5,4.54893,2,1,5.83419e-05
27,478,3,6,6.45056,4,1,4.51375e-05
27,480,11,7,6.55021,2,1,5.83419e-05
28,500,6,14,7.1324,2,1,6.04824e-05
28,494,6,5,5.34089,2,1,6.04648e-05
28,491,4,11,5.45914,2,1,6.04883e-05
28,502,4,8,7.64659,4,1,4.67492e-05
28,496,2,5,5.1111,4,1,4.67502e-05
28,493,3,7,6.54285,4,1,4.67491e-05
28,504,4,12,5.90959,2,1,6.04824e-05
28,495,1,8,4.0652,2,1,6.04883e-05
28,498,1,5,4.56641,4,1,4.67502e-05
28,506,8,16,7.80892,2,1,6.04824e-05
28,497,2,9,4.51916,2,1,6.04883e-05
28,500,3,6,6.45056,4,1,4.67502e-05
28,508,3,5,4.54893,2,1,6.04824e-05
28,499,9,6,6.05173,2,1,6.04883e-05
28,502,11,7,6.55021,2,1,6.04648e-05
28,510,1,5,4.62672,4,1,4.67492e-05
28,512,16,8,7.9957,2,1,6.04824e-05
29,521,2,5,5.1111,4,1,4.83608e-05
29,509,6,5,5.34089,2,1,6.26139e-05
29,506,6,14,7.1324,2,1,6.26376e-05
29,511,3,7,6.54285,4,1,4.83618e-05
29,523,4,11,5.45914,2,1,6.26343e-05
29,508,4,8,7.64659,4,1,4.83607e-05
29,513,11,7,6.55021,2,1,6.26139e-05
29,510,4,12,5.90959,2,1,6.26376e-05
29,525,1,5,4.56641,4,1,4.83608e-05
29,512,8,16,7.80892,2,1,6.26376e-05
29,527,1,8,4.0652,2,1,6.26343e-05
29,514,3,5,4.54893,2,1,6.26376e-05
29,529,2,9,4.51916,2,1,6.26343e-05
29,516,1,5,4.62672,4,1,4.83607e-05
29,531,9,6,6.05173,2,1,6.26343e-05
29,518,16,8,7.9957,2,1,6.26376e-05
29,533,3,6,6.45056,4,1,4.83608e-05
30,518,6,14,7.1324,2,1,6.4766e-05
30,527,2,5,5.1111,4,1,4.99723e-05
30,542,6,5,5.34089,2,1,6.47892e-05
30,520,4,8,7.64659,4,1,4.99734e-05
30,529,4,11,5.45914,2,1,6.47939e-05
30,544,3,7,6.54285,4,1,4.99724e-05
30,522,4,12,5.90959,2,1,6.4766e-05
30,531,1,5,4.56641,4,1,4.99723e-05
30,546,16,8,7.9957,2,1,6.47892e-05
30,524,8,16,7.80892,2,1,6.4766e-05
30,533,1,8,4.0652,2,1,6.47939e-05
30,548,11,7,6.55021,2,1,6.47892e-05
30,526,3,5,4.54893,2,1,6.4766e-05
30,535,2,9,4.51916,2,1,6.47939e-05
30,528,1,5,4.62672,4,1,4.99734e-05
30,537,9,6,6.05173,2,1,6.47939e-05
30,539,3,6,6.45056,4,1,4.99723e-05
31,554,4,8,7.64659,4,1,5.15839e-05
31,548,6,5,5.34089,2,1,6.69532e-05
31,536,6,14,7.1324,2,1,6.69222e-05
31,556,1,5,4.62672,4,1,5.15839e-05
31,550,3,7,6.54285,4,1,5.15838e-05
31,538,2,5,5.1111,4,1,5.15849e-05
31,552,16,8,7.9957,2,1,6.69532e-05
31,540,4,12,5.90959,2,1,6.69222e-05
31,554,11,7,6.55021,2,1,6.69532e-05
31,542,4,11,5.45914,2,1,6.69222e-05
31,544,8,16,7.80892,2,1,6.69222e-05
31,546,1,5,4.56641,4,1,5.15849e-05
31,548,1,8,4.0652,2,1,6.69222e-05
31,550,3,5,4.54893,2,1,6.69222e-05
31,552,2,9,4.51916,2,1,6.69222e-05
31,554,9,6,6.05173,2,1,6.69222e-05
