energy_weight,avg_energy_per_task,acceptance_rate,sla_compliance_rate,avg_reward,total_energy,total_accepted,total_tasks
0.5,0.001208641363423136,0.527,0.9335863377609108,30.81349061401774,1.2739079970479854,1054,2000
0.7,0.001115884111150721,0.561,0.9242424242424242,37.904658782599235,1.2520219727111088,1122,2000
0.9,0.0009784110861461174,0.5835,0.9520137103684662,42.585318964318915,1.141805737532519,1167,2000
