num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
3,7.000000,7.333297,0.000042,0.000007,499979.000000,3199978.000110,24999.780001,99997.000000,0.000559,2,1
8,19.000000,11.819176,0.000346,0.000036,499827.000000,3199883.446699,24999.585426,99989.000000,0.004045,2,1
6,17.000000,10.918276,0.000550,0.000057,499725.000000,3199817.937044,24999.459765,99983.000000,0.002714,2,1
1,8.000000,8.130405,0.000566,0.000059,499717.000000,3199809.806640,24999.449276,99982.000000,0.000213,2,1
6,6.000000,5.646779,0.000638,0.000070,499681.000000,3199775.925966,24999.279872,99976.000000,0.000958,2,1
2,6.000000,5.880149,0.000662,0.000074,499669.000000,3199764.165668,24999.162269,99974.000000,0.000319,2,1
21,12.000000,11.650627,0.001166,0.000150,499417.000000,3199519.502497,24997.938953,99953.000000,0.006706,2,1
8,20.000000,11.948664,0.001486,0.000180,499257.000000,3199423.913186,24997.740493,99945.000000,0.004258,2,1
5,10.000000,10.320940,0.001586,0.000196,499207.000000,3199372.308487,24997.224446,99940.000000,0.001331,2,1
4,9.000000,8.802743,0.001658,0.000207,499171.000000,3199337.097513,24996.872337,99936.000000,0.000958,2,1
2,10.000000,8.513371,0.001698,0.000212,499151.000000,3199320.070772,24996.848486,99934.000000,0.000532,2,1
16,9.000000,9.492421,0.001986,0.000260,499007.000000,3199168.192038,24996.089093,99918.000000,0.003832,2,1
7,15.000000,14.826497,0.002196,0.000292,498902.000000,3199064.406560,24995.051238,99911.000000,0.002794,2,1
7,17.000000,11.001656,0.002434,0.000316,498783.000000,3198987.394969,24994.902445,99904.000000,0.003167,2,1
15,9.000000,9.251651,0.002704,0.000360,498648.000000,3198848.620202,24994.208571,99889.000000,0.003593,2,1
15,9.000000,9.281254,0.002974,0.000403,498513.000000,3198709.401387,24993.512477,99874.000000,0.003593,2,1
3,8.000000,8.204322,0.003022,0.000411,498489.000000,3198684.788421,24993.266347,99871.000000,0.000639,2,1
3,7.000000,7.333297,0.003064,0.000418,498468.000000,3198662.788531,24993.046348,99868.000000,0.000559,2,1
15,31.000000,15.617838,0.003994,0.000491,498003.000000,3198428.520964,24992.467845,99853.000000,0.012375,2,1
2,6.000000,5.699231,0.004018,0.000495,497991.000000,3198417.122503,24992.353860,99851.000000,0.000319,2,1
3,11.000000,9.038324,0.004084,0.000503,497958.000000,3198390.007532,24992.312179,99848.000000,0.000878,2,1
32,16.000000,15.987094,0.005108,0.000663,497446.000000,3197878.420517,24989.754244,99816.000000,0.013625,2,1
5,11.000000,11.351678,0.005218,0.000681,497391.000000,3197821.662127,24989.186660,99811.000000,0.001464,2,1
8,20.000000,11.948664,0.005538,0.000711,497231.000000,3197726.072816,24988.988200,99803.000000,0.004258,2,1
4,9.000000,8.802743,0.005610,0.000722,497195.000000,3197690.861842,24988.636090,99799.000000,0.000958,2,1
14,29.000000,15.121861,0.006422,0.000788,496789.000000,3197479.155791,24988.122193,99785.000000,0.010805,2,1
16,9.000000,9.492421,0.006710,0.000835,496645.000000,3197327.277057,24987.362799,99769.000000,0.003832,2,1
5,10.000000,10.150424,0.006810,0.000851,496595.000000,3197276.524935,24986.855278,99764.000000,0.001331,2,1
5,10.000000,10.379277,0.006910,0.000867,496545.000000,3197224.628549,24986.336314,99759.000000,0.001331,2,1
15,9.000000,9.281254,0.007180,0.000911,496410.000000,3197085.409734,24985.640220,99744.000000,0.003593,2,1
9,7.000000,6.747618,0.007306,0.000930,496347.000000,3197024.681172,24985.336577,99735.000000,0.001677,2,1
13,27.000000,14.264794,0.008008,0.000988,495996.000000,3196839.238852,24984.901168,99722.000000,0.009341,2,1
3,7.000000,7.333297,0.008050,0.000995,495975.000000,3196817.238963,24984.681169,99719.000000,0.000559,2,1
8,19.000000,11.819176,0.008354,0.001024,495823.000000,3196722.685551,24984.486594,99711.000000,0.004045,2,1
6,17.000000,10.918276,0.008558,0.001045,495721.000000,3196657.175897,24984.360933,99705.000000,0.002714,2,1
2,6.000000,5.699231,0.008582,0.001048,495709.000000,3196645.777435,24984.246948,99703.000000,0.000319,2,1
6,6.000000,5.646779,0.008654,0.001059,495673.000000,3196611.896762,24984.077545,99697.000000,0.000958,2,1
17,10.000000,10.155189,0.008994,0.001113,495503.000000,3196439.258553,24983.214354,99680.000000,0.004524,2,1
8,20.000000,11.948664,0.009314,0.001143,495343.000000,3196343.669242,24983.015894,99672.000000,0.004258,2,1
3,8.000000,7.510201,0.009362,0.001150,495319.000000,3196321.138638,24982.790588,99669.000000,0.000639,2,1
4,9.000000,8.802743,0.009434,0.001161,495283.000000,3196285.927664,24982.438478,99665.000000,0.000958,2,1
1,5.000000,4.837063,0.009444,0.001162,495278.000000,3196281.090601,24982.390108,99664.000000,0.000133,2,1
8,6.000000,6.306566,0.009540,0.001178,495230.000000,3196230.638072,24982.137845,99656.000000,0.001277,2,1
16,9.000000,9.492421,0.009828,0.001225,495086.000000,3196078.759338,24981.378451,99640.000000,0.003832,2,1
7,17.000000,11.001656,0.010066,0.001249,494967.000000,3196001.747747,24981.229658,99633.000000,0.003167,2,1
5,10.000000,10.379277,0.010166,0.001266,494917.000000,3195949.851361,24980.710694,99628.000000,0.001331,2,1
8,15.000000,15.169718,0.010406,0.001304,494797.000000,3195828.493621,24979.497116,99620.000000,0.003193,2,1
