num_vms,cpu_req,mem_req,storage_req,network_req,acc_req,rho_acc,requested_instructions,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,total_cpu,total_mem,total_storage,total_accelerators,avail_network,total_network,util_network,cpu_idle_power,cpu_max_power,acc_idle_power,acc_max_power,compute_cap_per_cpu,compute_cap_acc,running_vms,overcommit_cpu,overcommit_mem,num_tasks,energy_kwh,chosen_hw_type,accepted
3,27.000000,207.414226,0.826479,0.082648,1,0.000000,41323968950.344238,0.000211,0.000203,383919.000000,3071377.757322,11997.520562,47997.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.917352,40.000000,0.002066,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000313,2,1
2,60.000000,472.418016,1.867471,0.186747,1,0.950000,92931788634.942749,0.000523,0.000510,383799.000000,3070432.921289,11993.785620,47995.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.730605,40.000000,0.006735,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000464,2,1
2,17.000000,113.711722,0.491828,0.049183,1,0.000000,24591378911.673733,0.000612,0.000584,383765.000000,3070205.497845,11992.801965,47993.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.681422,40.000000,0.007964,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000132,2,1
4,31.000000,245.299458,0.961784,0.096178,1,0.000000,48089189006.988510,0.000935,0.000904,383641.000000,3069224.300011,11988.954830,47989.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.585244,40.000000,0.010369,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000480,2,1
2,47.000000,348.798854,1.453568,0.145357,1,0.950000,70856938236.792084,0.001180,0.001131,383547.000000,3068526.702303,11986.047694,47987.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.439887,40.000000,0.014003,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000364,2,1
2,60.000000,472.418016,1.867471,0.186747,1,0.950000,92931788634.942749,0.000935,0.000904,383641.000000,3069224.300011,11988.954830,47989.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.585244,40.000000,0.010369,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000464,2,1
4,31.000000,245.299458,0.961784,0.096178,1,0.000000,48089189006.988510,0.001258,0.001223,383517.000000,3068243.102178,11985.107694,47985.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.489065,40.000000,0.012773,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000480,2,1
1,8.000000,35.651328,0.213040,0.021304,1,0.000000,10652022864.973183,0.001279,0.001235,383509.000000,3068207.450850,11984.894654,47984.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.467761,40.000000,0.013306,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000031,2,1
2,6.000000,31.369937,0.154893,0.015489,1,0.000000,7058473651.790281,0.001310,0.001255,383497.000000,3068144.710976,11984.584869,47982.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.452272,40.000000,0.013693,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000046,2,1
3,27.000000,207.414226,0.826479,0.082648,1,0.000000,41323968950.344238,0.001521,0.001458,383416.000000,3067522.468298,11982.105431,47979.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.556371,40.000000,0.011091,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000313,2,1
2,60.000000,472.418016,1.867471,0.186747,1,0.950000,92931788634.942749,0.001833,0.001765,383296.000000,3066577.632265,11978.370488,47977.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.369624,40.000000,0.015759,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000464,2,1
4,31.000000,245.299458,0.961784,0.096178,1,0.000000,48089189006.988510,0.002156,0.002084,383172.000000,3065596.434432,11974.523353,47973.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.273446,40.000000,0.018164,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000480,2,1
2,47.000000,348.798854,1.453568,0.145357,1,0.950000,70856938236.792084,0.002401,0.002312,383078.000000,3064898.836723,11971.616218,47971.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.128089,40.000000,0.021798,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000364,2,1
2,60.000000,472.418016,1.867471,0.186747,1,0.950000,92931788634.942749,0.002714,0.002619,382958.000000,3063954.000691,11967.881276,47969.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.273446,40.000000,0.018164,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000464,2,1
4,31.000000,245.299458,0.961784,0.096178,1,0.000000,48089189006.988510,0.003036,0.002939,382834.000000,3062972.802857,11964.034141,47965.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.177267,40.000000,0.020568,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000480,2,1
1,8.000000,35.651328,0.213040,0.021304,1,0.000000,10652022864.973183,0.003057,0.002950,382826.000000,3062937.151529,11963.821101,47964.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.155963,40.000000,0.021101,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000031,2,1
2,6.000000,31.369937,0.154893,0.015489,1,0.000000,7058473651.790281,0.003089,0.002971,382814.000000,3062874.411656,11963.511315,47962.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.140474,40.000000,0.021488,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000046,2,1
3,27.000000,207.414226,0.826479,0.082648,1,0.000000,41323968950.344238,0.003299,0.003173,382733.000000,3062252.168977,11961.031877,47959.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.244573,40.000000,0.018886,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000313,2,1
2,60.000000,472.418016,1.867471,0.186747,1,0.950000,92931788634.942749,0.003612,0.003481,382613.000000,3061307.332944,11957.296935,47957.000000,384000.000000,3072000.000000,12000.000000,48000.000000,39.057826,40.000000,0.023554,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000464,2,1
4,31.000000,245.299458,0.961784,0.096178,1,0.000000,48089189006.988510,0.003935,0.003800,382489.000000,3060326.135111,11953.449800,47953.000000,384000.000000,3072000.000000,12000.000000,48000.000000,38.961648,40.000000,0.025959,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000480,2,1
2,47.000000,348.798854,1.453568,0.145357,1,0.950000,70856938236.792084,0.004180,0.004027,382395.000000,3059628.537402,11950.542665,47951.000000,384000.000000,3072000.000000,12000.000000,48000.000000,38.816291,40.000000,0.029593,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000364,2,1
2,60.000000,472.418016,1.867471,0.186747,1,0.950000,92931788634.942749,0.004492,0.004335,382275.000000,3058683.701370,11946.807723,47949.000000,384000.000000,3072000.000000,12000.000000,48000.000000,38.961648,40.000000,0.025959,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000464,2,1
4,31.000000,245.299458,0.961784,0.096178,1,0.000000,48089189006.988510,0.004815,0.004654,382151.000000,3057702.503536,11942.960588,47945.000000,384000.000000,3072000.000000,12000.000000,48000.000000,38.865469,40.000000,0.028363,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000480,2,1
2,47.000000,348.798854,1.453568,0.145357,1,0.950000,70856938236.792084,0.005060,0.004881,382057.000000,3057004.905828,11940.053452,47943.000000,384000.000000,3072000.000000,12000.000000,48000.000000,38.720113,40.000000,0.031997,1.000000,1.785276,32.000000,250.000000,5.172585,587505.340000,0,0.000000,0.000000,0,0.000364,2,1
